driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
Alex Bowman,4045,4/13/2025,Cup,Bristol Motor Speedway,1,2,37,1,31,16.27,-37,8,45,5,62.5,14,297,86.58892128,39,11.37026239,343,79.09,engine,,,,Hendrick Motorsports,Chevrolet,short track
Josh Berry,4123,4/13/2025,Cup,Bristol Motor Speedway,11,13,12,3,21,14.06,-6,80,86,69,86.25,4,444,88.97795591,0,0,499,81.65,running,,,,Wood Brothers Racing,Ford,short track
Brad Keselowski,1816,4/13/2025,Cup,Bristol Motor Speedway,16,23,16,4,24,15.7,5,106,101,42,39.62264151,13,196,39.35742972,0,0,498,73.81,running,,,,RFK Racing,Ford,short track
Zane Smith,4272,4/13/2025,Cup,Bristol Motor Speedway,18,21,27,8,29,20.8,-16,53,69,12,22.64150943,1,29,5.83501006,0,0,497,53.87,running,,,,Front Row Motorsports,Ford,short track
Cole Custer,4104,4/13/2025,Cup,Bristol Motor Speedway,33,34,29,28,36,33.25,3,51,48,0,0,2,0,0,0,0,495,38.74,running,,,,Haas Factory Team,Ford,short track
Austin Cindric,4180,4/13/2025,Cup,Bristol Motor Speedway,21,17,17,16,24,19.38,8,72,64,0,0,4,0,0,0,0,498,65.81,running,,,,Team Penske,Ford,short track
Joey Logano,3859,4/13/2025,Cup,Bristol Motor Speedway,38,28,24,24,38,27.61,8,79,71,0,0,9,0,0,0,0,497,54,running,,,,Team Penske,Ford,short track
Austin Dillon,3873,4/13/2025,Cup,Bristol Motor Speedway,17,18,10,4,22,16.05,3,93,90,51,54.83870968,8,195,39.07815631,0,0,499,79.63,running,,,,Richard Childress Racing,Chevrolet,short track
Christopher Bell,4153,4/13/2025,Cup,Bristol Motor Speedway,7,3,8,3,23,7.24,2,51,49,42,82.35294118,13,488,97.6,0,0,500,98.65,running,,,,Joe Gibbs Racing,Toyota,short track
Riley Herbst,4269,4/13/2025,Cup,Bristol Motor Speedway,25,32,28,25,32,28.42,-2,40,42,0,0,2,0,0,0,0,496,50.24,running,,,,23XI Racing,Toyota,short track
Ricky Stenhouse Jr.,3888,4/13/2025,Cup,Bristol Motor Speedway,2,19,22,2,27,14.5,-17,56,73,26,46.42857143,1,231,46.38554217,0,0,498,73.87,running,,,,Hyak Motorsports,Chevrolet,short track
Ty Dillon,4013,4/13/2025,Cup,Bristol Motor Speedway,12,22,32,9,32,19.84,-20,63,83,17,26.98412698,4,146,29.55465587,0,0,494,52.82,running,,,,Kaulig Racing,Chevrolet,short track
Chris Buescher,3989,4/13/2025,Cup,Bristol Motor Speedway,24,30,25,22,35,28.53,-4,90,94,0,0,3,0,0,0,0,497,42.44,running,,,,RFK Racing,Ford,short track
Erik Jones,4059,4/13/2025,Cup,Bristol Motor Speedway,28,26,26,25,37,28.58,1,63,62,0,0,8,0,0,0,0,497,44.96,running,,,,Legacy Motor Club,Toyota,short track
Denny Hamlin,1361,4/13/2025,Cup,Bristol Motor Speedway,4,5,2,2,19,3,-2,34,36,27,79.41176471,34,496,99.2,0,0,500,120.59,running,,,,Joe Gibbs Racing,Toyota,short track
Kyle Larson,4030,4/13/2025,Cup,Bristol Motor Speedway,3,1,1,1,16,1.63,3,25,22,24,96,85,500,100,411,82.2,500,149.63,running,,,,Hendrick Motorsports,Chevrolet,short track
Kyle Busch,454,4/13/2025,Cup,Bristol Motor Speedway,15,20,14,4,24,18.55,4,93,89,21,22.58064516,4,161,32.26452906,0,0,499,71.65,running,,,,Richard Childress Racing,Chevrolet,short track
Ryan Blaney,4023,4/13/2025,Cup,Bristol Motor Speedway,5,8,5,1,14,6.37,10,51,41,46,90.19607843,44,500,100,48,9.6,500,110.88,running,,,,Team Penske,Ford,short track
Carson Hocevar,4326,4/13/2025,Cup,Bristol Motor Speedway,9,4,11,1,22,6.77,2,59,57,45,76.27118644,18,476,95.39078156,2,0.400801603,499,107.07,running,,,,Spire Motorsports,Chevrolet,short track
Shane Van Gisbergen,4469,4/13/2025,Cup,Bristol Motor Speedway,36,39,38,32,39,37.83,0,7,7,0,0,2,0,0,0,0,208,26.53,suspension,,,,Trackhouse Racing,Chevrolet,short track
Josh Berry,4123,4/6/2025,Cup,Darlington Raceway,24,5,36,3,36,22.06,37,65,28,15,23.07692308,3,74,38.1443299,0,0,194,67.34,accident,,,,Wood Brothers Racing,Ford,short intermediate
Chris Buescher,3989,4/6/2025,Cup,Darlington Raceway,14,14,6,2,30,8.1,-4,66,70,36,54.54545455,7,276,92.92929293,0,0,297,110.83,running,,,,RFK Racing,Ford,short intermediate
Joey Logano,3859,4/6/2025,Cup,Darlington Raceway,18,2,13,1,26,8.74,9,75,66,33,44,2,248,83.5016835,0,0,297,99.14,running,,,,Team Penske,Ford,short intermediate
Kyle Busch,454,4/6/2025,Cup,Darlington Raceway,8,26,10,2,31,14.79,-8,92,100,39,42.39130435,0,160,53.87205387,0,0,297,80.5,running,,,,Richard Childress Racing,Chevrolet,short intermediate
Cody Ware,4125,4/6/2025,Cup,Darlington Raceway,35,28,27,6,37,31.46,0,66,66,2,3.03030303,0,6,2.02020202,0,0,297,34.5,running,,,,Rick Ware Racing,Ford,short intermediate
Austin Cindric,4180,4/6/2025,Cup,Darlington Raceway,6,23,11,2,28,13.09,-8,69,77,32,46.37681159,0,200,67.34006734,0,0,297,87.83,running,,,,Team Penske,Ford,short intermediate
Austin Hill,4133,4/6/2025,Cup,Darlington Raceway,37,15,31,8,37,27.29,8,66,58,3,4.545454545,11,20,6.756756757,0,0,296,41.96,running,,,,Richard Childress Racing,Chevrolet,short intermediate
Ryan Blaney,4023,4/6/2025,Cup,Darlington Raceway,9,8,5,1,33,8.79,37,124,87,80,64.51612903,50,261,87.87878788,2,0.673400673,297,116.89,running,,,,Team Penske,Ford,short intermediate
JJ Yeley,3669,4/6/2025,Cup,Darlington Raceway,38,37,38,6,38,37.13,-1,1,2,0,0,0,1,3.333333333,0,0,30,24.67,brakes,,,,NY Racing Team,Chevrolet,short intermediate
Denny Hamlin,1361,4/6/2025,Cup,Darlington Raceway,3,3,1,1,21,8.19,16,71,55,39,54.92957746,7,242,81.48148148,10,3.367003367,297,115.42,running,,,,Joe Gibbs Racing,Toyota,short intermediate
Ty Gibbs,4368,4/6/2025,Cup,Darlington Raceway,11,6,9,3,34,12.92,-5,78,83,37,47.43589744,2,226,76.09427609,0,0,297,84.64,running,,,,Joe Gibbs Racing,Toyota,short intermediate
Carson Hocevar,4326,4/6/2025,Cup,Darlington Raceway,13,35,32,9,37,33.55,-24,25,49,4,16,1,11,3.716216216,0,0,296,33.9,running,,,,Spire Motorsports,Chevrolet,short intermediate
Noah Gragson,4224,4/6/2025,Cup,Darlington Raceway,26,20,19,9,31,18.57,1,105,104,16,15.23809524,0,96,32.32323232,0,0,297,62.67,running,,,,Front Row Motorsports,Ford,short intermediate
Chase Briscoe,4228,4/6/2025,Cup,Darlington Raceway,4,11,28,3,31,19.1,-14,78,92,15,19.23076923,0,118,39.73063973,0,0,297,54.83,running,,,,Joe Gibbs Racing,Toyota,short intermediate
Ross Chastain,4001,4/6/2025,Cup,Darlington Raceway,25,18,7,3,29,14.21,6,104,98,58,55.76923077,1,192,64.64646465,0,0,297,88.57,running,,,,Trackhouse Racing,Chevrolet,short intermediate
Christopher Bell,4153,4/6/2025,Cup,Darlington Raceway,17,4,3,1,30,13.67,6,88,82,24,27.27272727,4,162,54.54545455,0,0,297,90.29,running,,,,Joe Gibbs Racing,Toyota,short intermediate
Erik Jones,4059,4/6/2025,Cup,Darlington Raceway,34,12,17,3,35,17.66,9,104,95,28,26.92307692,0,141,47.47474747,0,0,297,65.83,running,,,,Legacy Motor Club,Toyota,short intermediate
Ryan Preece,4070,4/6/2025,Cup,Darlington Raceway,2,17,26,2,32,10.63,-32,80,112,29,36.25,7,199,67.003367,0,0,297,87.67,running,,,,RFK Racing,Ford,short intermediate
Michael McDowell,3832,4/6/2025,Cup,Darlington Raceway,10,31,29,6,34,22.06,-20,79,99,16,20.25316456,4,48,16.16161616,0,0,297,49.79,running,,,,Spire Motorsports,Chevrolet,short intermediate
Brad Keselowski,1816,4/6/2025,Cup,Darlington Raceway,20,36,33,2,36,23.78,-11,57,68,28,49.12280702,4,108,36.61016949,0,0,295,71.62,running,,,,RFK Racing,Ford,short intermediate
Austin Dillon,3873,4/6/2025,Cup,Darlington Raceway,23,29,23,3,32,21.98,-14,94,108,23,24.46808511,4,55,18.51851852,0,0,297,55.12,running,,,,Richard Childress Racing,Chevrolet,short intermediate
William Byron,4184,4/6/2025,Cup,Darlington Raceway,1,1,2,1,12,1.51,-3,19,22,15,78.94736842,86,297,100,243,81.81818182,297,142.67,running,,,,Hendrick Motorsports,Chevrolet,short intermediate
Cole Custer,4104,4/6/2025,Cup,Darlington Raceway,31,30,22,12,35,27.89,-5,95,100,3,3.157894737,0,5,1.683501684,0,0,297,44.5,running,,,,Haas Factory Team,Ford,short intermediate
Todd Gilliland,4231,4/6/2025,Cup,Darlington Raceway,12,25,14,4,31,17.44,-6,93,99,35,37.6344086,1,132,44.44444444,0,0,297,70.24,running,,,,Front Row Motorsports,Ford,short intermediate
Justin Haley,4172,4/6/2025,Cup,Darlington Raceway,21,24,24,1,32,24.61,7,117,110,13,11.11111111,2,9,3.03030303,0,0,297,47.98,running,,,,Spire Motorsports,Chevrolet,short intermediate
Alex Bowman,4045,4/6/2025,Cup,Darlington Raceway,33,9,35,5,35,21.82,-16,62,78,8,12.90322581,5,88,31.42857143,0,0,280,58.55,running,,,,Hendrick Motorsports,Chevrolet,short intermediate
Daniel Suarez,4113,4/6/2025,Cup,Darlington Raceway,30,27,15,1,31,23.22,-4,102,106,12,11.76470588,5,18,6.060606061,0,0,297,59.02,running,,,,Trackhouse Racing,Chevrolet,short intermediate
Riley Herbst,4269,4/6/2025,Cup,Darlington Raceway,32,32,34,27,35,32.57,2,47,45,0,0,1,0,0,0,0,295,29.41,running,,,,23XI Racing,Toyota,short intermediate
Bubba Wallace,4025,4/6/2025,Cup,Darlington Raceway,5,21,21,2,31,13.65,-12,103,115,44,42.7184466,3,156,52.52525253,0,0,297,82.71,running,,,,23XI Racing,Toyota,short intermediate
Ty Dillon,4013,4/6/2025,Cup,Darlington Raceway,29,7,16,7,34,19.14,18,107,89,16,14.95327103,0,112,37.71043771,0,0,297,61,running,,,,Kaulig Racing,Chevrolet,short intermediate
Tyler Reddick,4065,4/6/2025,Cup,Darlington Raceway,7,10,4,1,26,6.95,4,82,78,42,51.2195122,22,280,94.27609428,42,14.14141414,297,119.84,running,,,,23XI Racing,Toyota,short intermediate
AJ Allmendinger,3774,4/6/2025,Cup,Darlington Raceway,22,19,18,6,28,16.58,2,100,98,23,23,0,88,29.62962963,0,0,297,68.5,running,,,,Kaulig Racing,Chevrolet,short intermediate
John Hunter Nemechek,4092,4/6/2025,Cup,Darlington Raceway,27,16,30,12,34,23.99,-18,87,105,7,8.045977011,0,48,16.16161616,0,0,297,42.33,running,,,,Legacy Motor Club,Toyota,short intermediate
Chase Elliott,4062,4/6/2025,Cup,Darlington Raceway,15,13,8,2,26,14.31,27,91,64,37,40.65934066,3,192,64.64646465,0,0,297,81.55,running,,,,Hendrick Motorsports,Chevrolet,short intermediate
Kyle Larson,4030,4/6/2025,Cup,Darlington Raceway,19,38,37,18,38,37.45,2,6,4,0,0,4,0,0,0,0,122,24.49,suspension,,,,Hendrick Motorsports,Chevrolet,short intermediate
Ricky Stenhouse Jr.,3888,4/6/2025,Cup,Darlington Raceway,28,34,25,16,36,30.22,10,95,85,0,0,0,0,0,0,0,297,41.17,running,,,,Hyak Motorsports,Chevrolet,short intermediate
Shane Van Gisbergen,4469,4/6/2025,Cup,Darlington Raceway,36,33,20,8,37,27.44,8,77,69,0,0,0,1,0.336700337,0,0,297,48.5,running,,,,Trackhouse Racing,Chevrolet,short intermediate
Zane Smith,4272,4/6/2025,Cup,Darlington Raceway,16,22,12,5,30,14.25,-10,96,106,40,41.66666667,2,185,62.28956229,0,0,297,86.14,running,,,,Front Row Motorsports,Ford,short intermediate
John Hunter Nemechek,4092,3/30/2025,Cup,Martinsville Speedway,16,30,26,2,36,26.67,-24,54,78,6,11.11111111,0,32,8.020050125,0,0,399,39.83,running,,,,Legacy Motor Club,Toyota,short track
Brad Keselowski,1816,3/30/2025,Cup,Martinsville Speedway,27,21,27,3,33,23.64,-10,68,78,2,2.941176471,2,30,7.518796992,0,0,399,49.11,running,,,,RFK Racing,Ford,short track
Casey Mears,2215,3/30/2025,Cup,Martinsville Speedway,37,37,36,16,38,36.39,-11,14,25,0,0,0,0,0,0,0,389,24.67,running,,,,Garage 66,Ford,short track
Todd Gilliland,4231,3/30/2025,Cup,Martinsville Speedway,25,19,10,9,26,16.61,5,62,57,11,17.74193548,2,135,33.75,0,0,400,81.28,running,,,,Front Row Motorsports,Ford,short track
Burt Myers,3918,3/30/2025,Cup,Martinsville Speedway,38,38,37,25,38,37.18,-9,6,15,0,0,0,0,0,0,0,388,24.83,running,,,,Team AmeriVet,Chevrolet,short track
Bubba Wallace,4025,3/30/2025,Cup,Martinsville Speedway,8,3,3,2,15,4.45,4,33,29,32,96.96969697,14,400,100,0,0,400,116.63,running,,,,23XI Racing,Toyota,short track
Ross Chastain,4001,3/30/2025,Cup,Martinsville Speedway,17,8,6,3,32,9.92,14,48,34,25,52.08333333,7,312,78,0,0,400,100.4,running,,,,Trackhouse Racing,Chevrolet,short track
Ryan Preece,4070,3/30/2025,Cup,Martinsville Speedway,21,24,7,2,34,20.42,16,88,72,11,12.5,6,119,29.75,0,0,400,70.67,running,,,,RFK Racing,Ford,short track
Chase Elliott,4062,3/30/2025,Cup,Martinsville Speedway,2,2,4,1,25,3.89,20,45,25,44,97.77777778,60,396,99,42,10.5,400,122.68,running,,,,Hendrick Motorsports,Chevrolet,short track
Daniel Suarez,4113,3/30/2025,Cup,Martinsville Speedway,26,12,21,4,31,16.88,-8,61,69,15,24.59016393,6,163,40.75,0,0,400,71.51,running,,,,Trackhouse Racing,Chevrolet,short track
Ty Dillon,4013,3/30/2025,Cup,Martinsville Speedway,28,18,15,8,29,18.59,11,90,79,20,22.22222222,1,107,26.75,0,0,400,69.39,running,,,,Kaulig Racing,Chevrolet,short track
Alex Bowman,4045,3/30/2025,Cup,Martinsville Speedway,3,25,28,1,35,20.91,-2,77,79,18,23.37662338,8,126,31.57894737,6,1.503759398,399,67.12,running,,,,Hendrick Motorsports,Chevrolet,short track
Josh Berry,4123,3/30/2025,Cup,Martinsville Speedway,14,36,33,1,38,30.03,5,20,15,5,25,15,74,18.68686869,40,10.1010101,396,72.07,running,,,,Wood Brothers Racing,Ford,short track
Joey Logano,3859,3/30/2025,Cup,Martinsville Speedway,7,10,8,1,30,11.49,31,71,40,45,63.38028169,27,315,78.75,13,3.25,400,96.43,running,,,,Team Penske,Ford,short track
Ricky Stenhouse Jr.,3888,3/30/2025,Cup,Martinsville Speedway,34,34,20,1,36,29.09,4,66,62,0,0,0,1,0.25,0,0,400,41.83,running,,,,Hyak Motorsports,Chevrolet,short track
Zane Smith,4272,3/30/2025,Cup,Martinsville Speedway,19,13,16,8,31,17.96,0,101,101,35,34.65346535,1,162,40.5,0,0,400,70.06,running,,,,Front Row Motorsports,Ford,short track
Riley Herbst,4269,3/30/2025,Cup,Martinsville Speedway,35,28,32,6,37,30.52,-29,40,69,1,2.5,0,7,1.767676768,0,0,396,34.33,running,,,,23XI Racing,Toyota,short track
Denny Hamlin,1361,3/30/2025,Cup,Martinsville Speedway,5,1,1,1,13,2.39,5,25,20,24,96,75,400,100,274,68.5,400,148.43,running,,,,Joe Gibbs Racing,Toyota,short track
Cole Custer,4104,3/30/2025,Cup,Martinsville Speedway,22,31,34,2,36,24.51,-32,55,87,12,21.81818182,1,102,25.88832487,0,0,394,48.22,running,,,,Haas Factory Team,Ford,short track
William Byron,4184,3/30/2025,Cup,Martinsville Speedway,10,11,22,9,36,18.12,-15,69,84,15,21.73913043,5,170,42.5,0,0,400,71.62,running,,,,Hendrick Motorsports,Chevrolet,short track
Austin Dillon,3873,3/30/2025,Cup,Martinsville Speedway,18,16,18,7,30,17.55,11,72,61,23,31.94444444,1,107,26.75,0,0,400,68.89,running,,,,Richard Childress Racing,Chevrolet,short track
Ty Gibbs,4368,3/30/2025,Cup,Martinsville Speedway,13,9,13,3,28,10.44,15,46,31,39,84.7826087,7,359,89.75,0,0,400,95.06,running,,,,Joe Gibbs Racing,Toyota,short track
Christopher Bell,4153,3/30/2025,Cup,Martinsville Speedway,1,4,2,1,15,5.11,3,39,36,38,97.43589744,21,400,100,25,6.25,400,115.17,running,,,,Joe Gibbs Racing,Toyota,short track
Erik Jones,4059,3/30/2025,Cup,Martinsville Speedway,31,20,24,5,37,24.25,1,75,74,6,8,0,13,3.258145363,0,0,399,43.83,running,,,,Legacy Motor Club,Toyota,short track
Justin Haley,4172,3/30/2025,Cup,Martinsville Speedway,30,17,29,15,34,24.62,-25,73,98,0,0,2,2,0.502512563,0,0,398,48.45,running,,,,Spire Motorsports,Chevrolet,short track
Ryan Blaney,4023,3/30/2025,Cup,Martinsville Speedway,32,5,11,3,32,10.47,0,63,63,48,76.19047619,6,352,88,0,0,400,90.67,running,,,,Team Penske,Ford,short track
Chris Buescher,3989,3/30/2025,Cup,Martinsville Speedway,6,33,25,6,38,26.75,0,77,77,2,2.597402597,1,33,8.270676692,0,0,399,44.89,running,,,,RFK Racing,Ford,short track
Shane Van Gisbergen,4469,3/30/2025,Cup,Martinsville Speedway,33,35,35,22,37,33.13,-6,43,49,0,0,0,0,0,0,0,394,30,running,,,,Trackhouse Racing,Chevrolet,short track
AJ Allmendinger,3774,3/30/2025,Cup,Martinsville Speedway,23,27,23,3,33,22.32,27,78,51,1,1.282051282,0,14,3.50877193,0,0,399,50.17,running,,,,Kaulig Racing,Chevrolet,short track
Chase Briscoe,4228,3/30/2025,Cup,Martinsville Speedway,11,6,9,4,29,9.06,-3,48,51,34,70.83333333,4,344,86,0,0,400,98.56,running,,,,Joe Gibbs Racing,Toyota,short track
Cody Ware,4125,3/30/2025,Cup,Martinsville Speedway,36,32,31,19,38,32.52,-6,63,69,0,0,1,0,0,0,0,396,30.72,running,,,,Rick Ware Racing,Ford,short track
Austin Cindric,4180,3/30/2025,Cup,Martinsville Speedway,20,29,38,2,37,25.76,-6,91,97,6,6.593406593,0,47,12.9476584,0,0,363,42.83,electrical,,,,Team Penske,Ford,short track
Carson Hocevar,4326,3/30/2025,Cup,Martinsville Speedway,29,26,19,13,37,21.7,18,98,80,7,7.142857143,2,28,7,0,0,400,58.45,running,,,,Spire Motorsports,Chevrolet,short track
Kyle Busch,454,3/30/2025,Cup,Martinsville Speedway,12,22,17,12,36,20.11,3,88,85,19,21.59090909,0,101,25.25,0,0,400,63.83,running,,,,Richard Childress Racing,Chevrolet,short track
Kyle Larson,4030,3/30/2025,Cup,Martinsville Speedway,4,7,5,1,12,6.45,0,38,38,37,97.36842105,13,400,100,0,0,400,108.91,running,,,,Hendrick Motorsports,Chevrolet,short track
Tyler Reddick,4065,3/30/2025,Cup,Martinsville Speedway,9,15,14,4,18,12.4,7,59,52,54,91.52542373,13,378,94.5,0,0,400,86.91,running,,,,23XI Racing,Toyota,short track
Michael McDowell,3832,3/30/2025,Cup,Martinsville Speedway,15,14,12,6,24,13.94,-7,42,49,32,76.19047619,1,296,74,0,0,400,83.89,running,,,,Spire Motorsports,Chevrolet,short track
Noah Gragson,4224,3/30/2025,Cup,Martinsville Speedway,24,23,30,8,32,24.55,-6,81,87,5,6.172839506,0,75,18.89168766,0,0,397,48.33,running,,,,Front Row Motorsports,Ford,short track
JJ Yeley,3669,3/23/2025,Cup,Homestead-Miami Speedway,37,37,35,16,37,35.96,-1,35,36,0,0,0,0,0,0,0,263,24.17,running,,,,NY Racing Team,Chevrolet,intermediate
Michael McDowell,3832,3/23/2025,Cup,Homestead-Miami Speedway,26,19,20,5,36,19.88,-9,136,145,14,10.29411765,1,47,17.60299625,0,0,267,60.24,running,,,,Spire Motorsports,Chevrolet,intermediate
Todd Gilliland,4231,3/23/2025,Cup,Homestead-Miami Speedway,29,31,30,4,35,29.43,-2,137,139,12,8.759124088,5,13,4.887218045,0,0,266,37.37,running,,,,Front Row Motorsports,Ford,intermediate
Riley Herbst,4269,3/23/2025,Cup,Homestead-Miami Speedway,19,29,33,13,37,30.35,-16,133,149,3,2.255639098,13,3,1.132075472,0,0,265,36.62,running,,,,23XI Racing,Toyota,intermediate
Cody Ware,4125,3/23/2025,Cup,Homestead-Miami Speedway,36,36,34,13,37,35.17,-1,38,39,3,7.894736842,2,2,0.754716981,0,0,265,27.15,running,,,,Rick Ware Racing,Ford,intermediate
Brad Keselowski,1816,3/23/2025,Cup,Homestead-Miami Speedway,32,24,26,7,35,24.8,-6,148,154,12,8.108108108,1,16,6.015037594,0,0,266,43.41,running,,,,RFK Racing,Ford,intermediate
Bubba Wallace,4025,3/23/2025,Cup,Homestead-Miami Speedway,9,3,3,1,26,5.89,3,99,96,53,53.53535354,8,251,94.00749064,56,20.97378277,267,118.72,running,,,,23XI Racing,Toyota,intermediate
Ryan Blaney,4023,3/23/2025,Cup,Homestead-Miami Speedway,6,1,36,1,21,10.34,11,79,68,52,65.82278481,54,201,97.10144928,124,59.90338164,207,118.06,engine,,,,Team Penske,Ford,intermediate
Zane Smith,4272,3/23/2025,Cup,Homestead-Miami Speedway,17,22,11,1,35,18.8,0,140,140,38,27.14285714,4,99,37.07865169,3,1.123595506,267,75.68,running,,,,Front Row Motorsports,Ford,intermediate
Shane Van Gisbergen,4469,3/23/2025,Cup,Homestead-Miami Speedway,35,33,32,4,37,31.99,1,108,107,9,8.333333333,1,8,3.007518797,0,0,266,29.91,running,,,,Trackhouse Racing,Chevrolet,intermediate
Noah Gragson,4224,3/23/2025,Cup,Homestead-Miami Speedway,3,14,16,3,31,11.24,-20,112,132,55,49.10714286,0,204,76.40449438,0,0,267,82.83,running,,,,Front Row Motorsports,Ford,intermediate
Austin Dillon,3873,3/23/2025,Cup,Homestead-Miami Speedway,30,13,13,3,32,16.14,12,147,135,39,26.53061224,2,131,49.06367041,0,0,267,75.64,running,,,,Richard Childress Racing,Chevrolet,intermediate
Joey Logano,3859,3/23/2025,Cup,Homestead-Miami Speedway,12,34,14,2,35,19.16,24,137,113,46,33.57664234,6,137,51.31086142,0,0,267,73.94,running,,,,Team Penske,Ford,intermediate
Carson Hocevar,4326,3/23/2025,Cup,Homestead-Miami Speedway,15,6,37,1,36,20.45,-40,103,143,37,35.9223301,5,140,76.08695652,4,2.173913043,184,66.87,engine,,,,Spire Motorsports,Chevrolet,intermediate
Ty Gibbs,4368,3/23/2025,Cup,Homestead-Miami Speedway,13,20,25,4,33,21.39,-26,161,187,11,6.832298137,0,17,6.367041199,0,0,267,52.83,running,,,,Joe Gibbs Racing,Toyota,intermediate
Chase Briscoe,4228,3/23/2025,Cup,Homestead-Miami Speedway,4,12,4,3,32,8.76,4,125,121,71,56.8,6,246,92.13483146,0,0,267,106.6,running,,,,Joe Gibbs Racing,Toyota,intermediate
Ricky Stenhouse Jr.,3888,3/23/2025,Cup,Homestead-Miami Speedway,27,27,24,3,34,25.74,7,147,140,15,10.20408163,6,18,6.741573034,0,0,267,44.44,running,,,,Hyak Motorsports,Chevrolet,intermediate
Christopher Bell,4153,3/23/2025,Cup,Homestead-Miami Speedway,16,35,29,4,37,27.01,-6,107,113,33,30.8411215,29,69,25.93984962,0,0,266,47.64,running,,,,Joe Gibbs Racing,Toyota,intermediate
Erik Jones,4059,3/23/2025,Cup,Homestead-Miami Speedway,28,23,15,7,36,22.95,11,158,147,16,10.12658228,1,29,10.86142322,0,0,267,58.91,running,,,,Legacy Motor Club,Toyota,intermediate
Daniel Suarez,4113,3/23/2025,Cup,Homestead-Miami Speedway,33,30,22,3,35,20.39,6,159,153,22,13.83647799,1,36,13.48314607,0,0,267,58.07,running,,,,Trackhouse Racing,Chevrolet,intermediate
Ryan Preece,4070,3/23/2025,Cup,Homestead-Miami Speedway,31,15,9,5,36,16.96,9,143,134,30,20.97902098,1,134,50.18726592,0,0,267,77.07,running,,,,RFK Racing,Ford,intermediate
Kyle Busch,454,3/23/2025,Cup,Homestead-Miami Speedway,22,28,21,14,35,27.67,-3,135,138,2,1.481481481,0,1,0.374531835,0,0,267,43.17,running,,,,Richard Childress Racing,Chevrolet,intermediate
AJ Allmendinger,3774,3/23/2025,Cup,Homestead-Miami Speedway,10,10,7,4,27,9.82,5,124,119,72,58.06451613,0,248,92.88389513,0,0,267,97.83,running,,,,Kaulig Racing,Chevrolet,intermediate
William Byron,4184,3/23/2025,Cup,Homestead-Miami Speedway,5,2,12,1,32,7.93,12,131,119,50,38.16793893,3,220,82.39700375,1,0.374531835,267,99.39,running,,,,Hendrick Motorsports,Chevrolet,intermediate
Alex Bowman,4045,3/23/2025,Cup,Homestead-Miami Speedway,1,4,2,1,25,3.68,-5,79,84,44,55.69620253,16,261,97.75280899,43,16.10486891,267,122.15,running,,,,Hendrick Motorsports,Chevrolet,intermediate
Ross Chastain,4001,3/23/2025,Cup,Homestead-Miami Speedway,25,17,31,9,36,25.21,-3,126,129,11,8.73015873,1,24,9.022556391,0,0,266,45.91,running,,,,Trackhouse Racing,Chevrolet,intermediate
Justin Haley,4172,3/23/2025,Cup,Homestead-Miami Speedway,21,16,10,7,33,17.71,20,147,127,21,14.28571429,0,88,32.9588015,0,0,267,71.5,running,,,,Spire Motorsports,Chevrolet,intermediate
Chris Buescher,3989,3/23/2025,Cup,Homestead-Miami Speedway,11,18,6,4,29,11.57,-3,138,141,62,44.92753623,10,224,83.89513109,0,0,267,90.72,running,,,,RFK Racing,Ford,intermediate
Chase Elliott,4062,3/23/2025,Cup,Homestead-Miami Speedway,18,7,18,3,30,15.24,15,145,130,45,31.03448276,2,129,48.31460674,0,0,267,71.14,running,,,,Hendrick Motorsports,Chevrolet,intermediate
Ty Dillon,4013,3/23/2025,Cup,Homestead-Miami Speedway,34,32,27,3,35,25.84,1,159,158,16,10.06289308,5,16,6.015037594,0,0,266,47.37,running,,,,Kaulig Racing,Chevrolet,intermediate
Josh Berry,4123,3/23/2025,Cup,Homestead-Miami Speedway,2,25,17,1,35,14.68,12,161,149,38,23.60248447,4,124,46.44194757,2,0.74906367,267,76.27,running,,,,Wood Brothers Racing,Ford,intermediate
Denny Hamlin,1361,3/23/2025,Cup,Homestead-Miami Speedway,23,8,5,1,30,9.73,12,127,115,56,44.09448819,6,197,73.78277154,15,5.617977528,267,101.33,running,,,,Joe Gibbs Racing,Toyota,intermediate
Austin Cindric,4180,3/23/2025,Cup,Homestead-Miami Speedway,8,5,19,2,34,11.18,7,131,124,50,38.16793893,5,201,75.28089888,0,0,267,80.36,running,,,,Team Penske,Ford,intermediate
Kyle Larson,4030,3/23/2025,Cup,Homestead-Miami Speedway,14,9,1,1,23,7.3,15,128,113,80,62.5,27,223,83.52059925,19,7.116104869,267,122.7,running,,,,Hendrick Motorsports,Chevrolet,intermediate
John Hunter Nemechek,4092,3/23/2025,Cup,Homestead-Miami Speedway,7,21,23,7,35,21.86,-34,139,173,18,12.94964029,0,25,9.36329588,0,0,267,52.17,running,,,,Legacy Motor Club,Toyota,intermediate
Cole Custer,4104,3/23/2025,Cup,Homestead-Miami Speedway,24,26,28,22,37,28.98,-18,100,118,0,0,0,0,0,0,0,266,33.17,running,,,,Haas Factory Team,Ford,intermediate
