driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
Chase Briscoe,4228,9/22/2024,Cup,Bristol Motor Speedway,5,8,8,2,17,5.66,12,56,44,56,100,9,499,99.8,0,0,500,106,running,7,8,,Stewart-Haas Racing,Ford,short track
Chase Elliott,4062,9/22/2024,Cup,Bristol Motor Speedway,10,10,2,2,15,6.95,5,58,53,58,100,37,500,100,0,0,500,109.03,running,9,10,,Hendrick Motorsports,Chevrolet,short track
Chris Buescher,3989,9/22/2024,Cup,Bristol Motor Speedway,17,20,14,5,25,17.97,-2,101,103,14,13.861386138613861,7,151,30.260521042084168,0,0,499,69.59,running,20,20,,RFK Racing,Ford,short track
Christopher Bell,4153,9/22/2024,Cup,Bristol Motor Speedway,6,5,5,2,13,4.17,-1,37,38,37,100,30,500,100,0,0,500,115.94,running,3,5,,Joe Gibbs Racing,Toyota,short track
Corey LaJoie,4096,9/22/2024,Cup,Bristol Motor Speedway,9,13,36,9,33,19.87,-2,37,39,37,100,7,326,98.78787878787878,0,0,330,77.23,accident,13,13,,Spire Motorsports,Chevrolet,short track
Daniel Hemric,4093,9/22/2024,Cup,Bristol Motor Speedway,21,23,19,10,24,21.94,-1,99,100,0,0,3,3,0.6012024048096193,0,0,499,55.78,running,24,23,,Kaulig Racing,Chevrolet,short track
Daniel Suarez,4113,9/22/2024,Cup,Bristol Motor Speedway,35,30,31,27,36,31.15,0,95,95,0,0,0,0,0,0,0,496,35.5,running,30,30,,Trackhouse Racing,Chevrolet,short track
Denny Hamlin,1361,9/22/2024,Cup,Bristol Motor Speedway,8,3,4,2,11,4.61,3,65,62,65,100,33,500,100,0,0,500,114.21,running,6,3,,Joe Gibbs Racing,Toyota,short track
Erik Jones,4059,9/22/2024,Cup,Bristol Motor Speedway,32,27,30,24,35,29.56,0,76,76,0,0,8,0,0,0,0,496,36.96,running,32,27,,Legacy Motor Club,Toyota,short track
Harrison Burton,4217,9/22/2024,Cup,Bristol Motor Speedway,34,37,35,26,37,32.97,-1,93,94,0,0,6,0,0,0,0,422,34.75,running,29,37,,Wood Brothers Racing,Ford,short track
Joey Logano,3859,9/22/2024,Cup,Bristol Motor Speedway,20,33,28,9,33,21.07,8,33,25,15,45.45454545454545,1,239,48.185483870967744,0,0,496,64.37,running,14,32,,Team Penske,Ford,short track
John Hunter Nemechek,4092,9/22/2024,Cup,Bristol Motor Speedway,28,35,33,27,37,34.92,-4,6,10,0,0,24,0,0,0,0,491,32.4,running,36,35,,Legacy Motor Club,Toyota,short track
Josh Berry,4123,9/22/2024,Cup,Bristol Motor Speedway,25,31,29,21,34,29.53,0,67,67,0,0,1,0,0,0,0,496,43.04,running,25,31,,Stewart-Haas Racing,Ford,short track
Josh Bilicki,4213,9/22/2024,Cup,Bristol Motor Speedway,37,36,34,34,37,35.59,1,2,1,0,0,0,0,0,0,0,467,25.83,running,37,36,,MBM Motorsports,Ford,short track
Justin Haley,4172,9/22/2024,Cup,Bristol Motor Speedway,26,24,22,21,34,26.05,1,63,62,0,0,6,0,0,0,0,499,50.22,running,31,24,,Rick Ware Racing,Ford,short track
Kaz Grala,4191,9/22/2024,Cup,Bristol Motor Speedway,36,34,37,31,36,35.47,-2,7,9,0,0,0,0,0,0,0,296,25.83,steering,35,34,,Rick Ware Racing,Ford,short track
Kyle Busch,454,9/22/2024,Cup,Bristol Motor Speedway,29,28,25,25,34,28.16,5,90,85,0,0,4,0,0,0,0,498,43.81,running,28,28,,Richard Childress Racing,Chevrolet,short track
Kyle Larson,4030,9/22/2024,Cup,Bristol Motor Speedway,2,1,1,1,7,1.1,3,5,2,5,100,81,500,100,462,92.4,500,149.67,running,1,1,,Hendrick Motorsports,Chevrolet,short track
Martin Truex Jr.,3368,9/22/2024,Cup,Bristol Motor Speedway,4,2,24,1,26,10.09,0,29,29,21,72.41379310344827,23,335,67.13426853707415,0,0,499,83.02,running,4,2,,Joe Gibbs Racing,Toyota,short track
Michael McDowell,3832,9/22/2024,Cup,Bristol Motor Speedway,18,17,11,9,18,13.92,0,48,48,40,83.33333333333333,3,354,70.94188376753507,0,0,499,76.44,running,18,17,,Front Row Motorsports,Ford,short track
Noah Gragson,4224,9/22/2024,Cup,Bristol Motor Speedway,16,15,12,12,19,14.39,-1,49,50,47,95.91836734693878,12,484,96.99398797595191,0,0,499,77.28,running,15,15,,Stewart-Haas Racing,Ford,short track
Ricky Stenhouse Jr.,3888,9/22/2024,Cup,Bristol Motor Speedway,31,29,27,24,35,29.29,-5,62,67,0,0,10,0,0,0,0,497,35.87,running,33,29,,JTG Daugherty Racing,Chevrolet,short track
Ross Chastain,4001,9/22/2024,Cup,Bristol Motor Speedway,12,14,10,8,21,13.77,-3,42,45,30,71.42857142857143,15,263,52.6,0,0,500,81.55,running,17,14,,Trackhouse Racing,Chevrolet,short track
Ryan Blaney,4023,9/22/2024,Cup,Bristol Motor Speedway,22,9,6,4,22,9.1,16,73,57,62,84.93150684931507,14,442,88.4,0,0,500,96.68,running,11,9,,Team Penske,Ford,short track
Ryan Preece,4070,9/22/2024,Cup,Bristol Motor Speedway,14,12,7,3,17,12.79,2,46,44,43,93.47826086956522,6,423,84.6,0,0,500,87.89,running,16,12,,Stewart-Haas Racing,Ford,short track
Todd Gilliland,4231,9/22/2024,Cup,Bristol Motor Speedway,24,32,32,23,34,29.88,-20,74,94,0,0,11,0,0,0,0,496,35.74,running,34,33,,Front Row Motorsports,Ford,short track
Ty Gibbs,4368,9/22/2024,Cup,Bristol Motor Speedway,13,19,15,6,24,13.77,11,73,62,56,76.71232876712328,17,302,60.521042084168336,0,0,499,77.79,running,8,19,,Joe Gibbs Racing,Toyota,short track
Tyler Reddick,4065,9/22/2024,Cup,Bristol Motor Speedway,15,4,20,1,23,18.84,-5,72,77,1,1.3888888888888888,8,11,2.2044088176352705,3,0.6012024048096193,499,61.29,running,19,4,,23XI Racing,Toyota,short track
William Byron,4184,9/22/2024,Cup,Bristol Motor Speedway,3,11,17,2,17,9.3,-16,40,56,36,90,5,488,97.79559118236473,0,0,499,81.68,running,5,11,,Hendrick Motorsports,Chevrolet,short track
Zane Smith,4272,9/22/2024,Cup,Bristol Motor Speedway,33,25,16,1,34,23.83,25,96,71,0,0,6,2,0.40080160320641284,0,0,499,58.55,running,26,25,,Spire Motorsports,Chevrolet,short track
Alex Bowman,4045,9/29/2024,Cup,Kansas Speedway,12,5,6,1,25,7.36,25,92,67,66,71.73913043478261,8,255,95.50561797752809,6,2.247191011235955,267,107.74,running,9,1,,Hendrick Motorsports,Chevrolet,intermediate
Austin Cindric,4180,9/29/2024,Cup,Kansas Speedway,17,15,34,7,35,22.57,22,61,39,29,47.540983606557376,6,96,36.50190114068441,0,0,263,57.34,running,7,34,,Team Penske,Ford,intermediate
Austin Dillon,3873,9/29/2024,Cup,Kansas Speedway,22,30,12,9,32,23.8,-12,109,121,26,23.853211009174313,0,42,15.730337078651685,0,0,267,61.5,running,29,23,,Richard Childress Racing,Chevrolet,intermediate
Brad Keselowski,1816,9/29/2024,Cup,Kansas Speedway,26,11,22,1,31,15.56,-12,152,164,50,32.89473684210526,3,137,51.31086142322097,4,1.4981273408239701,267,72.66,running,11,5,,RFK Racing,Ford,intermediate
Bubba Wallace,4025,9/29/2024,Cup,Kansas Speedway,13,28,17,4,30,18.68,-15,101,116,38,37.62376237623762,2,108,40.449438202247194,0,0,267,66.5,running,21,21,,23XI Racing,Toyota,intermediate
Carson Hocevar,4326,9/29/2024,Cup,Kansas Speedway,14,18,32,1,33,14.26,-24,81,105,48,59.25925925925926,2,185,69.28838951310861,5,1.8726591760299625,267,68.92,running,10,6,,Spire Motorsports,Chevrolet,intermediate
Chase Briscoe,4228,9/29/2024,Cup,Kansas Speedway,9,25,24,5,32,22.52,-29,123,152,13,10.56910569105691,0,24,8.988764045,0,0,267,52.33,running,25,10,,Stewart-Haas Racing,Ford,intermediate
Chase Elliott,4062,9/29/2024,Cup,Kansas Speedway,38,13,9,5,38,16.5,52,152,100,50,32.89473684210526,0,137,51.31086142322097,0,0,267,82.17,running,19,9,,Hendrick Motorsports,Chevrolet,intermediate
Chris Buescher,3989,9/29/2024,Cup,Kansas Speedway,25,14,11,6,31,17.35,6,119,113,33,27.73109243697479,2,126,47.19101123595506,0,0,267,79.33,running,23,14,,RFK Racing,Ford,intermediate
Christopher Bell,4153,9/29/2024,Cup,Kansas Speedway,1,1,7,1,26,6.35,-6,106,112,51,48.113207547169814,31,223,83.52059925093633,122,45.69288389513109,267,119.48,running,5,16,,Joe Gibbs Racing,Toyota,intermediate
Corey LaJoie,4096,9/29/2024,Cup,Kansas Speedway,27,27,15,6,32,24.5,21,142,121,9,6.338028169014085,0,19,7.116104868913857,0,0,267,56.17,running,27,20,,Rick Ware Racing,Ford,intermediate
Daniel Hemric,4093,9/29/2024,Cup,Kansas Speedway,30,24,20,7,34,25.02,21,130,109,2,1.5384615384615385,0,6,2.247191011235955,0,0,267,56,running,17,33,,Kaulig Racing,Chevrolet,intermediate
Daniel Suarez,4113,9/29/2024,Cup,Kansas Speedway,10,22,13,6,30,17.39,-18,116,134,39,33.62068965517241,0,130,48.68913857677903,0,0,267,71.83,running,30,18,,Trackhouse Racing,Chevrolet,intermediate
Denny Hamlin,1361,9/29/2024,Cup,Kansas Speedway,8,10,8,1,31,9.3,49,134,85,84,62.68656716,10,234,87.64044943820225,1,0.37453183520599254,267,100.66,running,4,11,,Joe Gibbs Racing,Toyota,intermediate
Erik Jones,4059,9/29/2024,Cup,Kansas Speedway,16,35,35,16,36,32.8,-16,28,44,0,0,13,0,0,0,0,263,35.6,running,34,35,,Legacy Motor Club,Toyota,intermediate
Harrison Burton,4217,9/29/2024,Cup,Kansas Speedway,28,34,23,9,37,30.19,-13,71,84,2,2.816901408450704,3,11,4.119850187265918,0,0,267,55.08,running,36,19,,Wood Brothers Racing,Ford,intermediate
Jimmie Johnson,1717,9/29/2024,Cup,Kansas Speedway,35,36,36,33,37,36.36,2,3,1,0,0,0,0,0,0,0,257,26.17,running,37,36,,Legacy Motor Club,Toyota,intermediate
JJ Yeley,3669,9/29/2024,Cup,Kansas Speedway,36,37,37,1,36,34.83,-8,10,18,0,0,0,2,1.694915254237288,1,0.847457627,118,26.33,electrical,33,37,,NY Racing Team,Chevrolet,intermediate
Joey Logano,3859,9/29/2024,Cup,Kansas Speedway,5,2,14,1,32,9.77,3,88,85,34,38.63636363636363,8,194,72.65917602996255,3,1.1235955056179776,267,93.5,running,2,28,,Team Penske,Ford,intermediate
John Hunter Nemechek,4092,9/29/2024,Cup,Kansas Speedway,31,29,30,6,33,28.43,-9,101,110,4,3.9603960396039604,0,9,3.3707865168539324,0,0,267,36.67,running,28,31,,Legacy Motor Club,Toyota,intermediate
Josh Berry,4123,9/29/2024,Cup,Kansas Speedway,29,38,38,29,29,38,-2,2,4,0,0,0,0,,0,,0,26,accident,38,38,,Stewart-Haas Racing,Ford,intermediate
Justin Haley,4172,9/29/2024,Cup,Kansas Speedway,23,23,33,6,33,21.56,-10,117,127,27,23.076923076923077,0,66,24.81203007518797,0,0,266,49.17,running,16,25,,Spire Motorsports,Chevrolet,intermediate
Kaz Grala,4191,9/29/2024,Cup,Kansas Speedway,34,31,31,7,35,30.53,-28,75,103,4,5.333333333333333,0,7,2.6217228464419478,0,0,267,33.5,running,32,32,,Rick Ware Racing,Ford,intermediate
Kyle Busch,454,9/29/2024,Cup,Kansas Speedway,3,12,19,1,28,10.1,-14,101,115,71,70.29702970297029,15,185,69.28838951310861,26,9.737827715355806,267,86.39,running,18,7,,Richard Childress Racing,Chevrolet,intermediate
Kyle Larson,4030,9/29/2024,Cup,Kansas Speedway,11,32,26,2,35,27,-12,106,118,15,14.150943396226415,2,25,9.363295880149813,0,0,267,45.33,running,35,30,,Hendrick Motorsports,Chevrolet,intermediate
Martin Truex Jr.,3368,9/29/2024,Cup,Kansas Speedway,19,6,3,1,21,7.58,15,96,81,62,64.58333333333333,14,243,91.01123595505618,5,1.8726591760299625,267,109.99,running,8,8,,Joe Gibbs Racing,Toyota,intermediate
Michael McDowell,3832,9/29/2024,Cup,Kansas Speedway,21,26,29,11,35,26.84,-12,95,107,1,1.0526315789473684,0,2,0.7490636704119851,0,0,267,40.83,running,26,29,,Front Row Motorsports,Ford,intermediate
Noah Gragson,4224,9/29/2024,Cup,Kansas Speedway,24,20,18,7,29,19.84,-9,150,159,17,11.333333333333334,1,36,13.48314606741573,0,0,267,64.58,running,24,15,,Stewart-Haas Racing,Ford,intermediate
Ricky Stenhouse Jr.,3888,9/29/2024,Cup,Kansas Speedway,18,19,28,8,33,21.66,-15,102,117,15,14.705882352941176,0,78,29.213483146067414,0,0,267,52.67,running,15,27,,JTG Daugherty Racing,Chevrolet,intermediate
Ross Chastain,4001,9/29/2024,Cup,Kansas Speedway,20,8,1,1,23,8.46,30,106,76,67,63.20754716981132,12,237,88.76404494382022,52,19.475655430711612,267,115.28,running,12,12,,Trackhouse Racing,Chevrolet,intermediate
Ryan Blaney,4023,9/29/2024,Cup,Kansas Speedway,7,3,4,1,33,9.38,28,101,73,57,56.43564356435643,23,218,81.64794007490637,3,1.1235955056179776,267,110.66,running,3,3,,Team Penske,Ford,intermediate
Ryan Preece,4070,9/29/2024,Cup,Kansas Speedway,37,16,16,10,37,20.04,19,151,132,30,19.867549668874172,7,71,26.591760299625467,0,0,267,70.08,running,13,24,,Stewart-Haas Racing,Ford,intermediate
Todd Gilliland,4231,9/29/2024,Cup,Kansas Speedway,33,17,27,5,33,20.92,-19,129,148,13,10.077519379844961,1,30,11.235955056179776,0,0,267,56.08,running,22,22,,Front Row Motorsports,Ford,intermediate
Ty Dillon,4013,9/29/2024,Cup,Kansas Speedway,32,33,21,3,36,28.88,-8,91,99,10,10.989010989010989,0,13,4.868913857677903,0,0,267,45.67,running,31,26,,Kaulig Racing,Chevrolet,intermediate
Ty Gibbs,4368,9/29/2024,Cup,Kansas Speedway,2,7,5,1,29,5.26,-10,68,78,43,63.23529411764706,10,257,96.25468164794007,5,1.8726591760299625,267,115.5,running,6,2,,Joe Gibbs Racing,Toyota,intermediate
Tyler Reddick,4065,9/29/2024,Cup,Kansas Speedway,4,21,25,1,29,12.02,-22,108,130,50,46.2962963,10,186,69.66292134831461,7,2.6217228464419478,267,79.23,running,14,13,,23XI Racing,Toyota,intermediate
William Byron,4184,9/29/2024,Cup,Kansas Speedway,6,4,2,1,27,4.67,28,89,61,62,69.66292134831461,25,257,96.25468164794007,24,8.988764045,267,128.47,running,1,4,,Hendrick Motorsports,Chevrolet,intermediate
Zane Smith,4272,9/29/2024,Cup,Kansas Speedway,15,9,10,1,31,14.52,-3,118,121,44,37.28813559322034,1,156,58.42696629213483,3,1.1235955056179776,267,82.92,running,20,17,,Spire Motorsports,Chevrolet,intermediate
AJ Allmendinger,3774,10/6/2024,Cup,Talladega Superspeedway,25,32,28,1,39,25.34,3,483,480,131,27.12215320910973,14,36,18.65284974093264,9,4.663212435,193,48.12,running,26,36,,Kaulig Racing,Chevrolet,superspeedway
Alex Bowman,4045,10/6/2024,Cup,Talladega Superspeedway,23,8,16,1,39,14.94,53,719,666,368,51.182197496522946,1,111,56.92307692307692,1,0.5128205128205128,195,80.86,running,11,6,,Hendrick Motorsports,Chevrolet,superspeedway
Anthony Alfredo,4301,10/6/2024,Cup,Talladega Superspeedway,33,35,24,3,40,35.74,-7,157,164,0,0,5,1,0.5154639175257731,0,0,194,42,running,39,38,,Beard Motorsports,Chevrolet,superspeedway
Austin Cindric,4180,10/6/2024,Cup,Talladega Superspeedway,2,5,32,1,19,6.07,-9,611,620,539,88.21603927986907,2,182,99.45355191,29,15.846994535519126,183,98.48,accident,9,1,,Team Penske,Ford,superspeedway
Austin Dillon,3873,10/6/2024,Cup,Talladega Superspeedway,7,15,8,1,39,19.07,-35,614,649,311,50.6514658,3,94,48.205128205128204,1,0.5128205128205128,195,70.89,running,38,29,,Richard Childress Racing,Chevrolet,superspeedway
BJ McLeod,3973,10/6/2024,Cup,Talladega Superspeedway,38,18,22,1,39,27.69,-6,466,472,27,5.793991416309013,6,17,8.717948717948717,1,0.5128205128205128,195,40.75,running,34,30,,Live Fast Motorsports,Chevrolet,superspeedway
Brad Keselowski,1816,10/6/2024,Cup,Talladega Superspeedway,13,34,2,1,37,19.04,13,549,536,239,43.533697632058285,4,85,43.58974358974359,2,1.0256410256410255,195,74.9,running,27,31,,RFK Racing,Ford,superspeedway
Bubba Wallace,4025,10/6/2024,Cup,Talladega Superspeedway,26,21,9,1,37,19.25,6,673,667,239,35.51263001485884,0,76,38.97435897435897,3,1.5384615384615385,195,75.46,running,22,7,,23XI Racing,Toyota,superspeedway
Carson Hocevar,4326,10/6/2024,Cup,Talladega Superspeedway,37,16,14,2,39,27.66,-1,409,410,27,6.601466992665037,9,13,6.666666666666667,0,0,195,56.55,running,36,27,,Spire Motorsports,Chevrolet,superspeedway
Chase Briscoe,4228,10/6/2024,Cup,Talladega Superspeedway,36,25,30,1,36,16.7,19,673,654,293,43.536404160475485,3,87,46.03174603174603,0,0,189,75.14,running,8,22,,Stewart-Haas Racing,Ford,superspeedway
Chase Elliott,4062,10/6/2024,Cup,Talladega Superspeedway,11,4,29,1,35,13.94,14,699,685,344,49.21316165951359,3,114,60,1,0.5263157894736842,190,79.23,running,19,2,,Hendrick Motorsports,Chevrolet,superspeedway
Chris Buescher,3989,10/6/2024,Cup,Talladega Superspeedway,20,24,17,1,31,12.25,-2,611,613,428,70.04909983633388,5,131,67.17948717948718,12,6.153846153846154,195,89.18,running,1,18,,RFK Racing,Ford,superspeedway
Christopher Bell,4153,10/6/2024,Cup,Talladega Superspeedway,21,20,6,1,39,19.72,13,582,569,195,33.50515463917526,3,68,34.87179487179487,0,0,195,65.96,running,5,28,,Joe Gibbs Racing,Toyota,superspeedway
Cody Ware,4125,10/6/2024,Cup,Talladega Superspeedway,34,37,12,1,38,26.1,-9,428,437,63,14.719626168224298,4,24,12.307692307692308,1,0.5128205128205128,195,48.99,running,20,33,,Rick Ware Racing,Ford,superspeedway
Corey LaJoie,4096,10/6/2024,Cup,Talladega Superspeedway,28,12,18,1,39,20.39,42,616,574,152,24.675324675324674,5,60,30.76923076923077,5,2.5641025641025643,195,64.48,running,13,14,,Rick Ware Racing,Ford,superspeedway
Daniel Hemric,4093,10/6/2024,Cup,Talladega Superspeedway,10,17,38,1,38,20.56,-30,662,692,300,45.31722054380665,3,81,44.26229508196721,1,0.546448087,183,66.75,accident,32,11,,Kaulig Racing,Chevrolet,superspeedway
Daniel Suarez,4113,10/6/2024,Cup,Talladega Superspeedway,31,39,26,23,40,37.67,4,28,24,0,0,4,0,0,0,0,194,36.06,running,40,37,,Trackhouse Racing,Chevrolet,superspeedway
Denny Hamlin,1361,10/6/2024,Cup,Talladega Superspeedway,8,23,10,1,39,19.68,-49,614,663,201,32.73615635179153,5,61,31.28205128205128,0,0,195,66.99,running,23,16,,Joe Gibbs Racing,Toyota,superspeedway
Erik Jones,4059,10/6/2024,Cup,Talladega Superspeedway,30,31,5,1,37,22.59,-1,634,635,118,18.61198738170347,8,45,23.076923076923077,0,0,195,70.28,running,16,17,,Legacy Motor Club,Toyota,superspeedway
Harrison Burton,4217,10/6/2024,Cup,Talladega Superspeedway,9,14,34,1,36,18.14,-20,642,662,204,31.77570093457944,3,65,35.51912568306011,0,0,183,72.98,accident,25,19,,Wood Brothers Racing,Ford,superspeedway
JJ Yeley,3669,10/6/2024,Cup,Talladega Superspeedway,40,38,27,2,40,35.82,-4,147,151,0,0,1,2,1.0362694300518134,0,0,193,32.27,running,35,40,,NY Racing Team,Chevrolet,superspeedway
Joey Logano,3859,10/6/2024,Cup,Talladega Superspeedway,6,7,33,1,35,12.29,5,598,593,368,61.53846153846154,2,135,73.77049180327869,19,10.382513661202186,183,93.69,accident,17,13,,Team Penske,Ford,superspeedway
John Hunter Nemechek,4092,10/6/2024,Cup,Talladega Superspeedway,29,33,31,2,39,27.98,-6,355,361,61,17.183098591549296,9,23,12.23404255319149,0,0,188,48.75,running,24,26,,Legacy Motor Club,Toyota,superspeedway
Josh Berry,4123,10/6/2024,Cup,Talladega Superspeedway,19,28,36,3,38,25.61,-25,545,570,69,12.660550458715596,7,13,7.103825136612022,0,0,183,53.56,accident,30,25,,Stewart-Haas Racing,Ford,superspeedway
Justin Haley,4172,10/6/2024,Cup,Talladega Superspeedway,35,19,7,1,39,21.24,-3,554,557,216,38.98916967509025,3,71,36.41025641025641,4,2.051282051282051,195,59.19,running,15,39,,Spire Motorsports,Chevrolet,superspeedway
Kyle Busch,454,10/6/2024,Cup,Talladega Superspeedway,4,11,19,1,38,11.93,-37,596,633,423,70.97315436241611,1,146,74.87179487179488,7,3.58974359,195,82.89,running,31,3,,Richard Childress Racing,Chevrolet,superspeedway
Kyle Larson,4030,10/6/2024,Cup,Talladega Superspeedway,12,9,4,1,35,13.54,35,691,656,372,53.835021707670045,0,117,60,1,0.5128205128205128,195,89.93,running,4,9,,Hendrick Motorsports,Chevrolet,superspeedway
Martin Truex Jr.,3368,10/6/2024,Cup,Talladega Superspeedway,24,40,11,5,40,25.87,-8,457,465,76,16.63019693654267,2,29,14.871794871794872,0,0,195,54.2,running,37,35,,Joe Gibbs Racing,Toyota,superspeedway
Michael McDowell,3832,10/6/2024,Cup,Talladega Superspeedway,1,26,37,1,36,18.71,-33,406,439,176,43.34975369458128,8,80,43.71584699453552,42,22.950819672131146,183,74.85,accident,18,34,,Front Row Motorsports,Ford,superspeedway
Noah Gragson,4224,10/6/2024,Cup,Talladega Superspeedway,22,29,25,1,36,19.64,-16,623,639,254,40.77046548956661,4,66,34.02061855670103,0,0,194,64.89,running,29,23,,Stewart-Haas Racing,Ford,superspeedway
Ricky Stenhouse Jr.,3888,10/6/2024,Cup,Talladega Superspeedway,32,10,1,1,32,11.32,27,724,697,467,64.50276243093923,1,140,71.79487179,19,9.743589743589743,195,105.43,running,2,20,,JTG Daugherty Racing,Chevrolet,superspeedway
Ross Chastain,4001,10/6/2024,Cup,Talladega Superspeedway,27,2,40,1,38,23.51,15,343,328,168,48.97959183673469,1,72,60,17,14.166666666666666,120,86.86,accident,7,10,,Trackhouse Racing,Chevrolet,superspeedway
Ryan Blaney,4023,10/6/2024,Cup,Talladega Superspeedway,5,3,39,1,18,18.66,-13,374,387,330,88.23529411764706,2,123,99.19354838709677,6,4.838709677419355,124,95.44,accident,10,8,,Team Penske,Ford,superspeedway
Ryan Preece,4070,10/6/2024,Cup,Talladega Superspeedway,18,27,35,1,35,20.33,9,555,546,275,49.549549549549546,8,80,43.71584699453552,0,0,183,64.5,accident,14,24,,Stewart-Haas Racing,Ford,superspeedway
Shane Van Gisbergen,4469,10/6/2024,Cup,Talladega Superspeedway,17,1,15,1,37,18.78,-6,507,513,132,26.035502958579883,9,74,37.94871794871795,9,4.615384615384615,195,73.93,running,28,4,,Kaulig Racing,Chevrolet,superspeedway
Todd Gilliland,4231,10/6/2024,Cup,Talladega Superspeedway,3,36,23,1,37,18.43,-15,542,557,345,63.65313653136531,3,95,48.96907216494845,2,1.0309278350515463,194,62.33,running,21,32,,Front Row Motorsports,Ford,superspeedway
Ty Gibbs,4368,10/6/2024,Cup,Talladega Superspeedway,15,22,13,1,36,17.3,-28,665,693,275,41.35338345864662,1,94,48.205128205128204,0,0,195,75.93,running,12,15,,Joe Gibbs Racing,Toyota,superspeedway
Tyler Reddick,4065,10/6/2024,Cup,Talladega Superspeedway,14,30,20,1,34,18.18,10,649,639,189,29.121725731895225,4,69,35.38461538461539,2,1.0256410256410255,195,76.66,running,6,12,,23XI Racing,Toyota,superspeedway
William Byron,4184,10/6/2024,Cup,Talladega Superspeedway,16,6,3,1,35,13.81,27,732,705,393,53.68852459016394,2,127,65.12820512820512,1,0.5128205128205128,195,88.86,running,3,5,,Hendrick Motorsports,Chevrolet,superspeedway
Zane Smith,4272,10/6/2024,Cup,Talladega Superspeedway,39,13,21,1,39,24.29,-2,581,583,34,5.851979345955249,7,18,9.230769231,0,0,195,57.69,running,33,21,,Spire Motorsports,Chevrolet,superspeedway
AJ Allmendinger,3774,10/13/2024,Cup,Charlotte Motor Speedway Road Course,3,1,6,1,24,6.03,27,105,78,47,44.76190476190476,4,102,93.57798165137615,14,12.844036697247706,109,113.82,running,8,1,,Kaulig Racing,Chevrolet,road course
Alex Bowman,4045,10/13/2024,Cup,Charlotte Motor Speedway Road Course,17,24,18,1,28,16.36,10,97,87,17,17.52577319587629,0,28,25.68807339449541,5,4.587155963302752,109,72.89,running,22,38,,Hendrick Motorsports,Chevrolet,road course
Austin Cindric,4180,10/13/2024,Cup,Charlotte Motor Speedway Road Course,5,4,4,3,25,7.16,6,86,80,32,37.20930233,2,101,92.66055045871559,0,0,109,108.06,running,10,6,,Team Penske,Ford,road course
Austin Dillon,3873,10/13/2024,Cup,Charlotte Motor Speedway Road Course,22,19,33,2,37,24.44,-20,116,136,11,9.482758620689655,2,13,12.149532710280374,0,0,107,55.23,running,17,28,,Richard Childress Racing,Chevrolet,road course
Brad Keselowski,1816,10/13/2024,Cup,Charlotte Motor Speedway Road Course,8,20,24,1,35,15.67,-36,98,134,31,31.632653061224488,5,63,57.79816513761468,0,0,109,78.98,running,9,27,,RFK Racing,Ford,road course
Bubba Wallace,4025,10/13/2024,Cup,Charlotte Motor Speedway Road Course,9,3,9,2,26,9.45,4,99,95,36,36.36363636363637,0,101,92.66055045871559,0,0,109,91,running,14,4,,23XI Racing,Toyota,road course
Carson Hocevar,4326,10/13/2024,Cup,Charlotte Motor Speedway Road Course,20,13,12,5,34,14.27,-8,115,123,41,35.65217391304348,3,72,66.05504587155963,0,0,109,87.42,running,18,17,,Spire Motorsports,Chevrolet,road course
Chase Briscoe,4228,10/13/2024,Cup,Charlotte Motor Speedway Road Course,25,37,37,16,37,32.4,-36,41,77,0,0,0,0,0,0,0,41,35.17,accident,23,36,,Stewart-Haas Racing,Ford,road course
Chase Elliott,4062,10/13/2024,Cup,Charlotte Motor Speedway Road Course,7,26,5,3,29,11.43,43,89,46,29,32.58426966292135,4,76,69.72477064220183,0,0,109,100.95,running,3,3,,Hendrick Motorsports,Chevrolet,road course
Chris Buescher,3989,10/13/2024,Cup,Charlotte Motor Speedway Road Course,29,14,17,9,35,21.32,3,114,111,11,9.649122807017545,3,22,20.18348623853211,0,0,109,65.42,running,21,19,,RFK Racing,Ford,road course
Christopher Bell,4153,10/13/2024,Cup,Charlotte Motor Speedway Road Course,12,9,2,1,22,5.35,0,63,63,30,47.61904761904762,7,108,99.08256880733946,1,0.9174311926605505,109,120.57,running,11,11,,Joe Gibbs Racing,Toyota,road course
Corey LaJoie,4096,10/13/2024,Cup,Charlotte Motor Speedway Road Course,28,38,38,26,38,37.7,-10,5,15,0,0,0,0,0,0,0,3,23.67,engine,38,37,,Rick Ware Racing,Ford,road course
Daniel Hemric,4093,10/13/2024,Cup,Charlotte Motor Speedway Road Course,27,18,25,6,33,23.18,-14,113,127,7,6.1946902654867255,0,5,4.587155963302752,0,0,109,51.33,running,28,25,,Kaulig Racing,Chevrolet,road course
Daniel Suarez,4113,10/13/2024,Cup,Charlotte Motor Speedway Road Course,13,28,31,5,33,21.79,-13,81,94,27,33.333333333333336,0,45,41.666666666666664,0,0,108,45.17,running,19,13,,Trackhouse Racing,Chevrolet,road course
