driver,team,race_id,year,finish,momentum,finish_baseline,finish_track,start_baseline,start_track,mid_baseline,mid_track,best_baseline,best_track,worst_baseline,worst_track,avg_baseline,avg_track,green_flag_passing_diff_baseline,green_flag_passing_diff_track,green_flag_passes_baseline,green_flag_passes_track,pct_quality_passes_baseline,pct_quality_passes_track,fastest_lap_baseline,fastest_lap_track,pct_top_15_laps_baseline,pct_top_15_laps_track,pct_laps_led_baseline,pct_laps_led_track,rating_baseline,rating_track
BJ McLeod,Live Fast Motorsports,33,2022,33,30.3975,28.807692307692307,28.333333333333332,34.26923076923077,33.666666666666664,30.807692307692307,30.833333333333332,14.076923076923077,12.833333333333334,36.07692307692308,35.833333333333336,31.74115384615385,31.590000000000003,-1.0384615384615385,-4.166666666666667,29.96153846153846,12.0,1.673439527119985,0.0,0.8846153846153846,0.16666666666666666,1.6911025279359488,0.9386032918251148,0.1473456990835925,0.05005005005005005,31.373846153846152,31.56833333333333
BJ McLeod,Live Fast Motorsports,34,2022,35,28.565,28.962962962962962,31.75,34.2962962962963,34.0,31.0,33.75,14.74074074074074,28.25,36.074074074074076,35.75,31.862222222222226,33.335,-0.9259259259259259,-2.25,29.51851851851852,14.25,1.6114602853748001,7.04126602625,0.8518518518518519,0.0,1.6284691009753582,0.0,0.14188845096938538,0.0,31.137777777777774,27.25
BJ McLeod,Live Fast Motorsports,35,2022,31,26.3575,29.178571428571427,32.42857142857143,34.285714285714285,34.0,31.142857142857142,34.0,15.357142857142858,21.142857142857142,36.07142857142857,35.714285714285715,31.979285714285716,33.92142857142857,-0.9642857142857143,1.2857142857142858,28.642857142857142,10.428571428571429,1.5539081323257002,0.0,0.8214285714285714,0.0,1.5703094902262382,0.2734030587831157,0.13682100629190733,0.0,30.871071428571423,26.49857142857143
BJ McLeod,Live Fast Motorsports,36,2023,30,26.6475,29.24137931034483,24.666666666666668,34.241379310344826,35.666666666666664,31.20689655172414,25.0,15.89655172413793,2.3333333333333335,36.06896551724138,37.0,32.029310344827586,29.521666666666665,-0.8275862068965517,-1.1666666666666667,28.137931034482758,85.16666666666667,1.5003250932799863,2.557393933353268,0.7931034482758621,3.6666666666666665,1.5161608871149885,4.940806494170281,0.1321030405577036,0.504695885509839,30.795172413793097,37.85999999999999
BJ McLeod,Live Fast Motorsports,37,2023,24,27.29,29.266666666666666,25.666666666666668,34.166666666666664,33.666666666666664,31.433333333333334,31.0,15.933333333333334,4.666666666666667,36.166666666666664,36.0,32.141666666666666,29.27,-0.7333333333333333,1.6666666666666667,30.3,22.0,1.4503142568373202,0.0,0.8666666666666667,0.0,1.4656221908778224,2.2594618662934933,0.12769960587244683,0.1675041876046901,30.82933333333333,34.88666666666666
BJ McLeod,Live Fast Motorsports,38,2023,32,31.3725,29.096774193548388,29.0,34.03225806451613,33.857142857142854,31.29032258064516,31.571428571428573,15.870967741935484,15.571428571428571,36.064516129032256,35.857142857142854,31.976774193548387,32.07857142857143,-0.967741935483871,-3.2857142857142856,31.580645161290324,12.857142857142858,1.449612875280356,0.0,0.8387096774193549,0.14285714285714285,1.4183440556882152,0.8045171072786699,0.12358026374752919,0.0429000429000429,31.16806451612903,30.63
BJ McLeod,Live Fast Motorsports,39,2023,36,32.2475,29.1875,32.25,34.09375,33.875,31.34375,33.875,15.46875,22.375,36.0625,35.75,32.0096875,33.86,-0.8125,1.5,32.53125,10.875,1.8075382793794577,0.0,0.8125,0.0,1.4210132851509658,0.23922767643522624,0.1197183805054189,0.0,31.043124999999996,26.77
BJ McLeod,Live Fast Motorsports,40,2023,36,30.872500000000002,29.393939393939394,25.428571428571427,34.06060606060606,35.142857142857146,31.484848484848484,26.857142857142858,16.0,4.428571428571429,36.06060606060606,37.285714285714285,32.130303030303025,30.361428571428572,-0.8787878787878788,-0.7142857142857143,31.666666666666668,86.28571428571429,1.7527643921255347,2.1920519428742296,0.7878787878787878,3.5714285714285716,1.3779522765100274,4.234976995003098,0.11609055079313348,0.43259647329414774,30.80454545454545,36.997142857142855
BJ McLeod,Live Fast Motorsports,43,2023,26,29.8875,29.58823529411765,32.4,34.11764705882353,34.0,31.38235294117647,34.0,15.588235294117647,29.0,36.05882352941177,35.8,32.16294117647059,33.696000000000005,-0.8529411764705882,-2.2,31.470588235294116,12.4,1.7012124982394896,5.6330128209999994,0.8235294117647058,0.0,1.39967138944803,0.0,0.11267612282862956,0.0,30.718529411764703,26.534000000000002
BJ McLeod,Live Fast Motorsports,45,2023,19,27.5125,29.485714285714284,26.75,34.2,35.25,31.37142857142857,27.0,15.857142857142858,4.125,36.08571428571429,37.125,32.16571428571429,30.72125,-0.6857142857142857,-0.625,32.285714285714285,78.625,1.6526064268612184,1.9180454500149509,0.8,3.375,1.3596807783209435,3.9701551351779756,0.10945680503352585,0.3785219141323793,30.750285714285706,35.8575
BJ McLeod,Live Fast Motorsports,46,2023,29,30.292499999999997,29.194444444444443,32.666666666666664,34.27777777777778,33.77777777777778,31.47222222222222,34.111111111111114,15.444444444444445,23.555555555555557,36.138888888888886,35.77777777777778,32.18805555555556,34.096666666666664,-0.8055555555555556,1.0,34.77777777777778,10.11111111111111,1.6067006927817402,0.0,0.8888888888888888,0.0,1.3360842034129352,0.2126468234979789,0.12058867382794605,0.0,30.959722222222215,26.369999999999997
BJ McLeod,Live Fast Motorsports,48,2023,32,32.5,29.18918918918919,32.3,33.945945945945944,32.6,31.43243243243243,33.7,15.594594594594595,23.3,36.13513513513514,35.8,32.15,33.765,-0.9459459459459459,0.3,34.0,9.7,1.563276349733585,0.0,0.8648648648648649,0.0,1.29997381953691,0.191382141148181,0.1173295204812448,0.0,30.98783783783783,26.933
BJ McLeod,Live Fast Motorsports,49,2023,29,32.0525,29.263157894736842,29.375,33.973684210526315,34.125,31.526315789473685,31.75,16.026315789473685,14.0,36.13157894736842,35.875,32.205789473684206,32.1975,-0.8947368421052632,-2.375,33.13157894736842,19.0,1.5221374984248064,1.6129032258064515,0.868421052631579,0.125,1.2657639821806754,0.8919223936808662,0.11424190152121205,0.03753753753753754,30.858947368421042,30.197499999999998
BJ McLeod,Live Fast Motorsports,50,2023,27,32.277499999999996,29.256410256410255,32.27272727272727,33.97435897435897,32.81818181818182,31.487179487179485,33.81818181818182,15.897435897435898,24.09090909090909,36.1025641025641,35.81818181818182,32.18307692307692,33.810909090909085,-1.0,0.36363636363636365,32.92307692307692,8.909090909090908,1.4831083317985294,0.0,0.8717948717948718,0.09090909090909091,1.2398495734277435,0.17398376468016455,0.11131262199502712,0.0,30.906923076923068,26.856363636363632
BJ McLeod,Live Fast Motorsports,54,2023,20,31.162499999999998,29.2,25.88888888888889,33.975,35.44444444444444,31.5,27.88888888888889,15.65,3.7777777777777777,36.075,37.22222222222222,32.175,30.971111111111114,-1.15,-1.1111111111111112,32.475,83.44444444444444,1.446030623503566,1.7049292889021785,0.85,3.4444444444444446,1.22942946576705,3.585716129228495,0.10852980644515145,0.39315326607685414,30.979999999999997,36.12777777777778
BJ McLeod,Live Fast Motorsports,55,2023,31,33.33,28.975609756097562,31.833333333333332,34.0,32.916666666666664,31.414634146341463,33.666666666666664,15.292682926829269,22.583333333333332,36.09756097560975,35.75,32.06292682926829,33.64833333333333,-1.6097560975609757,-0.25,34.53658536585366,9.416666666666666,1.7859961054819031,0.0,0.8292682926829268,0.08333333333333333,1.3708342843343664,0.2280722232068175,0.11906665361820971,0.0,31.216341463414633,27.437499999999996
BJ McLeod,Live Fast Motorsports,56,2023,32,33.682500000000005,29.023809523809526,25.25,33.95238095238095,32.75,31.452380952380953,30.0,15.619047619047619,7.0,36.095238095238095,35.25,32.09309523809524,28.71,-1.6666666666666667,-0.75,33.904761904761905,34.0,1.7434723886847148,0.35714285714285715,0.8095238095238095,0.0,1.338195372802596,1.6945963997201199,0.11623173329396662,0.12562814070351758,31.127857142857142,36.4975
BJ McLeod,Live Fast Motorsports,57,2023,36,32.332499999999996,29.093023255813954,31.333333333333332,33.86046511627907,34.5,31.25581395348837,33.5,15.720930232558139,28.333333333333332,36.093023255813954,36.0,32.08116279069767,33.45666666666667,-1.6046511627906976,-1.0,34.348837209302324,20.333333333333332,1.7029265191804193,4.694177350833333,0.7906976744186046,0.0,1.3070745501792798,0.0,0.11352866972899066,0.0,31.039534883720926,27.416666666666668
BJ McLeod,Live Fast Motorsports,61,2023,23,29.8325,29.25,25.3,33.56818181818182,35.4,31.363636363636363,27.9,15.840909090909092,3.5,36.09090909090909,37.2,32.16295454545454,30.631999999999998,-1.9318181818181819,-3.0,34.15909090909091,86.8,1.6642236437445006,3.072897898473499,0.7727272727272727,3.1,1.2773683104024778,3.929847219008348,0.11094847268969542,0.40789199352322275,30.875681818181814,36.58200000000001
BJ McLeod,Live Fast Motorsports,62,2023,36,31.987499999999997,29.11111111111111,31.76923076923077,33.666666666666664,32.84615384615385,31.42222222222222,33.61538461538461,15.733333333333333,23.076923076923077,36.15555555555556,35.76923076923077,32.10333333333333,33.62384615384615,-1.9333333333333333,-0.5384615384615384,36.53333333333333,9.307692307692308,1.6272408961057339,0.0,0.8444444444444444,0.07692307692307693,1.2762488782831045,0.2105282060370623,0.10848295107436885,0.0,31.284888888888883,27.442307692307686
BJ McLeod,Live Fast Motorsports,64,2023,31,30.904999999999998,29.26086956521739,32.0,33.71739130434783,32.57142857142857,31.52173913043478,33.857142857142854,15.5,27.285714285714285,36.15217391304348,36.0,32.179782608695646,33.77428571428572,-1.934782608695652,-3.142857142857143,36.869565217391305,21.142857142857142,1.7172841542171478,4.023580586428571,0.8260869565217391,0.0,1.269208271198275,0.0,0.106124626051013,0.0,31.10847826086956,26.904285714285713
BJ McLeod,Live Fast Motorsports,65,2023,22,30.5725,29.29787234042553,29.333333333333332,33.723404255319146,34.111111111111114,31.595744680851062,31.555555555555557,15.829787234042554,13.666666666666666,36.148936170212764,35.77777777777778,32.200212765957446,32.099999999999994,-1.9361702127659575,-2.6666666666666665,36.255319148936174,19.666666666666668,1.6807461934891235,1.4336917562724014,0.8085106382978723,0.2222222222222222,1.242203839896184,0.8211645766959174,0.10386665528397017,0.0333667000333667,30.99978723404255,30.47888888888889
BJ McLeod,Live Fast Motorsports,66,2023,30,33.6575,29.145833333333332,25.09090909090909,33.729166666666664,35.63636363636363,31.583333333333332,28.454545454545453,15.604166666666666,4.181818181818182,36.145833333333336,37.36363636363637,32.18604166666667,30.527272727272727,-1.9166666666666667,-2.909090909090909,35.645833333333336,91.72727272727273,1.6457306477914333,2.7935435440668175,0.7916666666666666,3.1818181818181817,1.239732832932055,3.6841332777376503,0.10170276663222082,0.3708109032029298,31.107499999999998,37.73727272727273
BJ McLeod,Live Fast Motorsports,68,2023,31,29.1,29.163265306122447,28.6,33.795918367346935,34.1,31.653061224489797,31.5,15.53061224489796,12.8,36.183673469387756,35.8,32.229183673469386,32.041999999999994,-1.8571428571428572,-2.5,38.285714285714285,18.4,1.6121443080405877,1.2903225806451613,0.9183673469387755,0.2,1.214432162872217,0.8514076695881233,0.09962719996625713,0.03003003003003003,31.106530612244892,31.048000000000002
BJ McLeod,Live Fast Motorsports,70,2023,36,29.9325,29.2,31.875,33.74,32.75,31.7,34.0,15.66,27.75,36.18,36.0,32.2624,33.695,-1.86,-3.0,38.3,19.5,1.579901421879776,3.520633013125,0.9,0.0,1.1901435196147727,0.0,0.09763465596693198,0.0,31.014399999999995,26.791249999999998
BJ McLeod,Live Fast Motorsports,71,2023,33,29.265,29.333333333333332,32.07142857142857,33.78431372549019,33.07142857142857,31.784313725490197,33.785714285714285,15.980392156862745,21.785714285714285,36.1764705882353,35.785714285714285,32.33274509803922,33.76642857142857,-1.8823529411764706,-0.6428571428571429,37.68627450980392,12.357142857142858,1.5489229626272314,0.41208791208791207,0.8823529411764706,0.07142857142857142,1.166807372171346,0.26351768791876873,0.09572025094797253,0.0,30.863725490196074,27.137142857142855
BJ McLeod,Live Fast Motorsports,73,2024,24,26.8475,29.403846153846153,25.5,33.82692307692308,35.75,31.807692307692307,29.0,16.307692307692307,4.833333333333333,36.17307692307692,37.416666666666664,32.36538461538461,30.84166666666667,-1.7884615384615385,-2.5833333333333335,37.01923076923077,97.83333333333333,1.5191359825767077,2.560748248727916,0.8653846153846154,3.5,1.1443687688603583,3.3771221712595128,0.09387947689128075,0.3399099946026856,30.77980769230769,37.18083333333334
BJ McLeod,Live Fast Motorsports,81,2024,32,31.0825,29.30188679245283,25.384615384615383,33.867924528301884,35.76923076923077,31.641509433962263,28.53846153846154,16.20754716981132,5.3076923076923075,36.16981132075472,37.30769230769231,32.25905660377359,30.525384615384617,-1.7547169811320755,-2.3846153846153846,37.867924528301884,96.61538461538461,1.4904730395092227,2.363767614210384,0.9811320754716981,3.769230769230769,1.1374601150466066,3.1772058593727435,0.09210816600653961,0.3137630719409406,31.10471698113207,38.01307692307693
BJ McLeod,Live Fast Motorsports,96,2024,19,39.7,29.35185185185185,25.857142857142858,33.925925925925924,35.857142857142854,31.75925925925926,29.214285714285715,15.925925925925926,5.0,36.2037037037037,37.357142857142854,32.221111111111114,30.502857142857145,-1.7037037037037037,-2.142857142857143,41.0,104.5,2.6527088671109036,6.7842990510525,1.0925925925925926,4.0,1.4332904733835332,4.172569688363308,0.13991721462574905,0.4823369090482913,31.657777777777774,39.65285714285715
BJ McLeod,Live Fast Motorsports,98,2024,25,47.9625,29.163636363636364,25.4,34.0,36.0,31.581818181818182,28.733333333333334,15.672727272727272,4.8,36.25454545454546,37.46666666666667,32.08890909090909,30.13266666666667,-1.7454545454545454,-2.2666666666666666,44.018181818181816,111.33333333333333,2.727446615420789,6.782898115925972,1.1636363636363636,4.066666666666666,1.5735277641113712,4.504154473366729,0.13737326526891727,0.45018111511173853,32.10727272727272,40.76800000000001
BJ McLeod,Live Fast Motorsports,102,2024,22,50.565,29.089285714285715,25.375,34.035714285714285,36.0,31.571428571428573,28.875,15.410714285714286,4.5625,36.25,37.375,32.08839285714286,30.253124999999997,-2.017857142857143,-3.1875,44.42857142857143,108.5625,2.678742211573989,6.358966983680598,1.1964285714285714,4.0,1.565568688839243,4.293133540585821,0.14163338284668767,0.4455410360187586,32.19303571428571,40.526875000000004
BJ McLeod,Live Fast Motorsports,109,2025,22,48.7525,28.964912280701753,25.176470588235293,34.10526315789474,36.11764705882353,31.333333333333332,28.235294117647058,15.157894736842104,4.352941176470588,36.29824561403509,37.470588235294116,32.01122807017544,30.102352941176466,-2.087719298245614,-3.3529411764705883,51.824561403508774,129.58823529411765,2.733395706393902,6.325733126776387,1.280701754385965,4.117647058823529,1.6910490402271285,4.55341678631305,0.14814543775850914,0.4494986523012147,32.34315789473684,40.540000000000006
BJ McLeod,Live Fast Motorsports,117,2025,35,42.8475,28.844827586206897,25.0,34.172413793103445,36.22222222222222,31.413793103448278,28.666666666666668,14.913793103448276,4.166666666666667,36.327586206896555,37.5,31.99396551724138,30.15277777777778,-2.396551724137931,-4.277777777777778,52.63793103448276,127.88888888888889,2.6862681942146964,5.974303508622143,1.293103448275862,4.0,1.674856465378385,4.342220281462325,0.15207292762474173,0.4454120521733695,32.429482758620686,40.36277777777778
BJ McLeod,Live Fast Motorsports,125,2025,16,35.385,28.949152542372882,25.526315789473685,34.23728813559322,36.31578947368421,31.47457627118644,29.0,14.745762711864407,4.2105263157894735,36.3728813559322,37.578947368421055,32.02305084745763,30.340000000000003,-2.4237288135593222,-4.2631578947368425,55.05084745762712,131.42105263157896,2.649430097922922,5.686857035168346,1.305084745762712,3.8947368421052633,1.6942131593211245,4.261940340753782,0.14949542037686475,0.4219693125852974,32.32949152542373,39.63473684210527
BJ McLeod,Live Fast Motorsports,133,2025,32,43.207499999999996,28.733333333333334,25.05,34.3,36.4,31.2,28.3,14.65,4.45,36.416666666666664,37.65,31.8495,29.9035,-2.283333333333333,-3.75,56.05,130.6,3.2574468426242067,7.359035922409928,1.35,3.9,1.9416172989991056,4.875766400716093,0.14700383003725034,0.40087084695603253,32.92733333333333,41.063
BJ McLeod,Live Fast Motorsports,141,2025,28,46.905,28.78688524590164,25.38095238095238,34.36065573770492,36.476190476190474,31.081967213114755,28.095238095238095,14.60655737704918,4.809523809523809,36.459016393442624,37.714285714285715,31.734754098360654,29.662857142857145,-1.9672131147540983,-2.761904761904762,57.91803278688525,132.47619047619048,3.358337299400859,7.456784912104695,1.360655737704918,3.8095238095238093,2.0055156393105955,4.921654479634374,0.14459393118418068,0.38178175900574524,33.298032786885244,41.75238095238095
