driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
Chase Briscoe,4228,3/13/2022,Cup,Phoenix Raceway,6,8,1,1,11,4.62,2,39,37,35,89.74358974358974,40,312,100,101,32.37179487179487,312,128.69,running,2,8,,Stewart-Haas Racing,Ford,short intermediate
Chase Elliott,4062,3/13/2022,Cup,Phoenix Raceway,19,2,11,1,20,3.91,10,43,33,30,69.76744186046511,36,292,93.58974358974359,50,16.025641025641026,312,121.68,running,3,2,,Hendrick Motorsports,Chevrolet,short intermediate
Chris Buescher,3989,3/13/2022,Cup,Phoenix Raceway,26,16,10,10,27,18.02,-1,90,91,24,26.666666666666668,0,52,16.666666666666668,0,0,312,71,running,15,16,,RFK Racing,Ford,short intermediate
Christopher Bell,4153,3/13/2022,Cup,Phoenix Raceway,4,29,26,3,33,21.64,7,44,37,14,31.818181818181817,5,63,20.322580645161292,0,0,310,68.18,running,6,29,,Joe Gibbs Racing,Toyota,short intermediate
Cody Ware,4125,3/13/2022,Cup,Phoenix Raceway,32,33,31,18,34,32.5,-4,12,16,0,0,0,0,0,0,0,307,30.17,running,33,33,,Rick Ware Racing,Ford,short intermediate
Cole Custer,4104,3/13/2022,Cup,Phoenix Raceway,25,18,16,3,28,16.66,-21,61,82,23,37.704918032786885,0,141,45.19230769230769,0,0,312,65.5,running,23,17,,Stewart-Haas Racing,Ford,short intermediate
Corey LaJoie,4096,3/13/2022,Cup,Phoenix Raceway,30,36,36,25,34,34.99,-6,19,25,0,0,0,0,0,0,0,45,28.17,accident,36,36,,Spire Motorsports,Chevrolet,short intermediate
Daniel Suarez,4113,3/13/2022,Cup,Phoenix Raceway,23,15,9,7,31,18.2,25,92,67,39,42.391304347826086,0,121,38.782051282051285,0,0,312,71,running,20,15,,Trackhouse Racing,Chevrolet,short intermediate
Denny Hamlin,1361,3/13/2022,Cup,Phoenix Raceway,2,17,13,2,31,15.1,8,85,77,35,41.17647059,1,154,49.35897435897436,0,0,312,77.07,running,24,18,,Joe Gibbs Racing,Toyota,short intermediate
Erik Jones,4059,3/13/2022,Cup,Phoenix Raceway,14,21,25,14,29,20.64,5,66,61,2,3.0303030303030303,0,10,3.215434083601286,0,0,311,55.67,running,25,21,,Petty GMS Motorsports,Chevrolet,short intermediate
Garrett Smithley,4142,3/13/2022,Cup,Phoenix Raceway,35,34,32,8,36,33.71,3,6,3,0,0,0,1,0.32786885245901637,0,0,305,27.83,running,34,34,,Rick Ware Racing,Ford,short intermediate
Harrison Burton,4217,3/13/2022,Cup,Phoenix Raceway,24,31,29,4,32,27.56,-22,53,75,5,9.433962264150944,0,16,5.177993528,0,0,309,43.83,running,29,31,,Wood Brothers Racing,Ford,short intermediate
Joey Logano,3859,3/13/2022,Cup,Phoenix Raceway,10,10,8,1,15,8.44,4,89,85,79,88.76404494382022,3,312,100,4,1.2820512820512822,312,96.78,running,9,10,,Team Penske,Ford,short intermediate
Justin Haley,4172,3/13/2022,Cup,Phoenix Raceway,28,23,17,15,32,24,-4,38,42,0,0,0,3,0.9615384615384616,0,0,312,53.83,running,28,23,,Kaulig Racing,Chevrolet,short intermediate
Kevin Harvick,1416,3/13/2022,Cup,Phoenix Raceway,16,3,6,2,21,5.5,14,50,36,44,88,20,301,96.47435897435898,0,0,312,111.04,running,8,3,,Stewart-Haas Racing,Ford,short intermediate
Kurt Busch,453,3/13/2022,Cup,Phoenix Raceway,15,19,5,4,23,15.55,2,68,66,38,55.88235294117647,0,132,42.30769230769231,0,0,312,80,running,12,19,,23XI Racing,Toyota,short intermediate
Kyle Busch,454,3/13/2022,Cup,Phoenix Raceway,11,12,7,2,26,11.48,28,126,98,78,61.904761904761905,2,256,82.05128205128206,0,0,312,87.3,running,16,11,,Joe Gibbs Racing,Toyota,short intermediate
Kyle Larson,4030,3/13/2022,Cup,Phoenix Raceway,7,5,34,1,33,14.47,-6,67,73,37,55.223880597014926,16,210,87.86610878661088,2,0.8368200836820083,239,76.94,engine,7,5,,Hendrick Motorsports,Chevrolet,short intermediate
Landon Cassill,3808,3/13/2022,Cup,Phoenix Raceway,31,32,30,28,35,31.62,-8,10,18,0,0,0,0,0,0,0,308,32.5,running,32,32,,Spire Motorsports,Chevrolet,short intermediate
Martin Truex Jr.,3368,3/13/2022,Cup,Phoenix Raceway,20,11,35,9,21,19.94,4,52,48,41,78.84615384615384,0,180,82.19178082,0,0,219,63.5,accident,11,14,,Joe Gibbs Racing,Toyota,short intermediate
Michael McDowell,3832,3/13/2022,Cup,Phoenix Raceway,22,30,27,21,32,28.81,-7,48,55,0,0,4,0,0,0,0,310,39.28,running,30,30,,Front Row Motorsports,Ford,short intermediate
Ricky Stenhouse Jr.,3888,3/13/2022,Cup,Phoenix Raceway,36,28,28,4,36,27.68,4,75,71,0,0,0,2,0.6451612903225806,0,0,310,41.17,running,26,28,,JTG Daugherty Racing,Chevrolet,short intermediate
Ross Chastain,4001,3/13/2022,Cup,Phoenix Raceway,17,7,2,1,23,8.69,15,75,60,52,69.33333333333333,17,276,88.46153846153847,0,0,312,103.67,running,18,7,,Trackhouse Racing,Chevrolet,short intermediate
Ryan Blaney,4023,3/13/2022,Cup,Phoenix Raceway,1,1,4,1,30,4.5,32,62,30,32,51.61290322580645,52,286,91.66666666666667,143,45.833333333333336,312,131.22,running,13,1,,Team Penske,Ford,short intermediate
Todd Gilliland,4231,3/13/2022,Cup,Phoenix Raceway,33,20,19,16,33,22.07,-11,60,71,0,0,0,0,0,0,0,312,55.67,running,21,20,,Front Row Motorsports,Ford,short intermediate
Ty Dillon,4013,3/13/2022,Cup,Phoenix Raceway,21,22,15,13,26,20.56,-23,60,83,9,15,0,3,0.9615384615384616,0,0,312,60.5,running,19,22,,Petty GMS Motorsports,Chevrolet,short intermediate
Tyler Reddick,4065,3/13/2022,Cup,Phoenix Raceway,12,6,3,1,13,5.85,18,68,50,66,97.05882352941177,15,312,100,0,0,312,107.7,running,4,6,,Richard Childress Racing,Chevrolet,short intermediate
William Byron,4184,3/13/2022,Cup,Phoenix Raceway,3,4,18,1,19,5.67,-11,48,59,47,97.91666666666667,19,310,99.35897435897436,12,3.8461538461538463,312,96.46,running,1,4,,Hendrick Motorsports,Chevrolet,short intermediate
Alex Bowman,4045,3/20/2022,Cup,Atlanta Motor Speedway,11,28,10,6,35,16.76,23,263,240,157,59.69581749,11,177,54.46153846153846,0,0,325,86.61,running,7,25,,Hendrick Motorsports,Chevrolet,superspeedway
Aric Almirola,40,3/20/2022,Cup,Atlanta Motor Speedway,10,6,22,1,34,12.7,-8,225,233,120,53.333333333333336,9,196,60.30769230769231,6,1.8461538461538463,325,67.94,running,14,4,,Stewart-Haas Racing,Ford,superspeedway
Austin Cindric,4180,3/20/2022,Cup,Atlanta Motor Speedway,16,13,32,2,30,20.83,-12,175,187,135,77.14285714285714,2,138,69,0,0,200,60.06,accident,11,32,,Team Penske,Ford,superspeedway
Austin Dillon,3873,3/20/2022,Cup,Atlanta Motor Speedway,17,35,35,1,23,27.88,11,101,90,78,77.22772277227723,2,77,76.23762376237623,0,0,101,49.1,accident,12,35,,Richard Childress Racing,Chevrolet,superspeedway
BJ McLeod,3973,3/20/2022,Cup,Atlanta Motor Speedway,34,20,19,1,37,25.39,0,74,74,0,0,8,8,2.4615384615384617,2,0.6153846153846154,325,50.23,running,35,24,,Live Fast Motorsports,Ford,superspeedway
Brad Keselowski,1816,3/20/2022,Cup,Atlanta Motor Speedway,24,10,12,3,36,18.49,11,209,198,145,69.37799043,9,174,53.53846153846154,0,0,325,64.63,running,32,5,,RFK Racing,Ford,superspeedway
Bubba Wallace,4025,3/20/2022,Cup,Atlanta Motor Speedway,19,15,13,1,30,10.56,-20,188,208,122,64.89361702,6,220,67.69230769,3,0.9230769230769231,325,87.3,running,17,8,,23XI Racing,Toyota,superspeedway
Chase Briscoe,4228,3/20/2022,Cup,Atlanta Motor Speedway,1,12,15,1,34,13.8,-8,288,296,195,67.70833333333333,17,214,65.84615384615384,5,1.5384615384615385,325,78.38,running,33,3,,Stewart-Haas Racing,Ford,superspeedway
Chase Elliott,4062,3/20/2022,Cup,Atlanta Motor Speedway,6,9,6,1,26,8.8,15,324,309,282,87.03703703703704,5,284,87.38461538461539,29,8.923076923076923,325,108.08,running,16,2,,Hendrick Motorsports,Chevrolet,superspeedway
Chris Buescher,3989,3/20/2022,Cup,Atlanta Motor Speedway,14,11,7,6,34,15.41,-43,231,274,179,77.48917749,3,212,65.23076923076923,0,0,325,74.71,running,30,11,,RFK Racing,Ford,superspeedway
Christopher Bell,4153,3/20/2022,Cup,Atlanta Motor Speedway,27,7,23,1,35,11.39,37,248,211,156,62.903225806451616,9,234,72,16,4.923076923076923,325,83.57,running,10,19,,Joe Gibbs Racing,Toyota,superspeedway
Cody Ware,4125,3/20/2022,Cup,Atlanta Motor Speedway,32,23,26,10,37,26.44,-42,45,87,1,2.2222222222222223,6,2,0.6666666666666666,0,0,300,41.28,accident,34,18,,Rick Ware Racing,Ford,superspeedway
Cole Custer,4104,3/20/2022,Cup,Atlanta Motor Speedway,20,34,34,18,37,30.84,-19,72,91,0,0,2,0,0,0,0,150,30.47,accident,25,34,,Stewart-Haas Racing,Ford,superspeedway
Corey LaJoie,4096,3/20/2022,Cup,Atlanta Motor Speedway,33,24,5,6,35,20.17,32,192,160,63,32.8125,9,53,16.307692307692307,0,0,325,73.63,running,24,17,,Spire Motorsports,Chevrolet,superspeedway
Daniel Suarez,4113,3/20/2022,Cup,Atlanta Motor Speedway,13,16,4,1,22,9.32,8,295,287,238,80.67796610169492,8,263,80.92307692307692,13,4,325,101.79,running,3,6,,Trackhouse Racing,Chevrolet,superspeedway
David Ragan,2674,3/20/2022,Cup,Atlanta Motor Speedway,35,19,18,13,37,26.57,-50,42,92,3,7.142857142857143,11,5,1.5384615384615385,0,0,325,42.44,running,27,26,,Rick Ware Racing,Ford,superspeedway
Denny Hamlin,1361,3/20/2022,Cup,Atlanta Motor Speedway,15,14,29,1,27,15.81,24,218,194,193,88.53211009174312,4,182,85.84905660377359,1,0.4716981132075472,212,78.28,accident,2,13,,Joe Gibbs Racing,Toyota,superspeedway
Erik Jones,4059,3/20/2022,Cup,Atlanta Motor Speedway,23,3,14,3,26,10.96,3,284,281,201,70.77464788732394,10,253,77.84615384615384,0,0,325,85.54,running,5,14,,Petty GMS Motorsports,Chevrolet,superspeedway
Greg Biffle,243,3/20/2022,Cup,Atlanta Motor Speedway,37,17,20,5,37,24.37,-21,60,81,6,10,9,18,5.538461538461538,0,0,325,51.13,running,28,16,,NY Racing Team,Chevrolet,superspeedway
Harrison Burton,4217,3/20/2022,Cup,Atlanta Motor Speedway,31,26,25,13,36,25.69,3,101,98,0,0,4,4,1.2461059190031152,0,0,321,39.62,running,21,27,,Wood Brothers Racing,Ford,superspeedway
Joey Logano,3859,3/20/2022,Cup,Atlanta Motor Speedway,3,29,9,1,31,12.73,-20,277,297,234,84.47653429602889,4,232,71.38461538461539,12,3.6923076923076925,325,103.15,running,15,21,,Team Penske,Ford,superspeedway
Josh Bilicki,4213,3/20/2022,Cup,Atlanta Motor Speedway,36,22,16,9,36,22.38,-15,105,120,8,7.619047619047619,4,29,8.923076923076923,0,0,325,57.61,running,26,20,,Spire Motorsports,Chevrolet,superspeedway
Justin Haley,4172,3/20/2022,Cup,Atlanta Motor Speedway,22,8,11,1,35,14.97,-2,255,257,152,59.60784314,13,156,48,1,0.3076923076923077,325,77.65,running,22,15,,Kaulig Racing,Chevrolet,superspeedway
Kevin Harvick,1416,3/20/2022,Cup,Atlanta Motor Speedway,8,2,21,1,33,18.24,-36,128,164,82,64.0625,1,106,32.61538461538461,11,3.3846153846153846,325,51.52,running,20,23,,Stewart-Haas Racing,Ford,superspeedway
Kurt Busch,453,3/20/2022,Cup,Atlanta Motor Speedway,9,25,3,1,35,16.06,34,250,216,159,63.6,11,152,46.76923076923077,4,1.2307692307692308,325,79.39,running,6,22,,23XI Racing,Toyota,superspeedway
Kyle Busch,454,3/20/2022,Cup,Atlanta Motor Speedway,4,33,33,1,34,23.27,10,128,118,75,58.59375,4,100,58.47953216374269,21,12.280701754385966,171,61.71,accident,13,33,,Joe Gibbs Racing,Toyota,superspeedway
Kyle Larson,4030,3/20/2022,Cup,Atlanta Motor Speedway,21,21,30,1,30,20.83,54,221,167,100,45.248868778280546,2,91,42.924528301886795,1,0.4716981132075472,212,54.56,accident,9,12,,Hendrick Motorsports,Chevrolet,superspeedway
Martin Truex Jr.,3368,3/20/2022,Cup,Atlanta Motor Speedway,26,18,8,1,29,13.06,-16,272,288,184,67.64705882,7,192,59.07692307692308,5,1.5384615384615385,325,85.01,running,19,7,,Joe Gibbs Racing,Toyota,superspeedway
Michael McDowell,3832,3/20/2022,Cup,Atlanta Motor Speedway,29,30,24,4,36,25.67,-29,88,117,12,13.636363636363637,7,18,5.607476635514018,0,0,321,49,running,23,28,,Front Row Motorsports,Ford,superspeedway
Noah Gragson,4224,3/20/2022,Cup,Atlanta Motor Speedway,30,37,37,17,30,36.03,9,20,11,0,0,2,0,0,0,0,23,24.75,accident,37,37,,Kaulig Racing,Chevrolet,superspeedway
Ricky Stenhouse Jr.,3888,3/20/2022,Cup,Atlanta Motor Speedway,28,5,31,1,29,17.9,37,217,180,170,78.34101382,8,171,85.5,22,11,200,76.24,accident,4,31,,JTG Daugherty Racing,Chevrolet,superspeedway
Ross Chastain,4001,3/20/2022,Cup,Atlanta Motor Speedway,7,27,2,1,36,14.43,9,147,138,133,90.47619047619048,14,200,61.53846153846154,42,12.923076923076923,325,101.63,running,36,10,,Trackhouse Racing,Chevrolet,superspeedway
Ryan Blaney,4023,3/20/2022,Cup,Atlanta Motor Speedway,2,4,17,1,36,8.11,12,245,233,183,74.69387755,10,266,81.84615384615384,15,4.615384615384615,325,105.44,running,18,1,,Team Penske,Ford,superspeedway
Todd Gilliland,4231,3/20/2022,Cup,Atlanta Motor Speedway,25,31,27,9,36,28.45,-19,76,95,20,26.31578947368421,9,17,5.723905723905724,0,0,297,36.01,dvp,29,29,,Front Row Motorsports,Ford,superspeedway
Ty Dillon,4013,3/20/2022,Cup,Atlanta Motor Speedway,18,36,36,16,36,33.47,-8,41,49,1,2.4390243902439024,1,0,0,0,0,101,28.38,accident,31,36,,Petty GMS Motorsports,Chevrolet,superspeedway
Tyler Reddick,4065,3/20/2022,Cup,Atlanta Motor Speedway,5,32,28,1,33,20.32,5,150,145,122,81.33333333333333,0,124,50.61224489795919,5,2.0408163265306123,245,82.12,accident,8,30,,Richard Childress Racing,Chevrolet,superspeedway
William Byron,4184,3/20/2022,Cup,Atlanta Motor Speedway,12,1,1,1,22,4.7,22,184,162,156,84.78260869565217,7,307,94.46153846153847,111,34.15384615384615,325,134.91,running,1,9,,Hendrick Motorsports,Chevrolet,superspeedway
AJ Allmendinger,3774,3/27/2022,Cup,Circuit of The Americas,20,2,33,1,28,7.57,-6,51,57,22,43.13725490196079,3,53,77.94117647058823,2,2.9411764705882355,68,95.18,running,19,13,,Kaulig Racing,Chevrolet,road course
Alex Bowman,4045,3/27/2022,Cup,Circuit of The Americas,5,10,2,1,26,8.97,5,47,42,28,59.57446808510638,4,55,79.71014492753623,0,0,69,112.25,running,3,24,,Hendrick Motorsports,Chevrolet,road course
Andy Lally,3816,3/27/2022,Cup,Circuit of The Americas,39,39,39,29,39,37.91,5,21,16,0,0,0,0,0,0,0,19,25.33,suspension,29,39,,Live Fast Motorsports,Ford,road course
Aric Almirola,40,3/27/2022,Cup,Circuit of The Americas,25,25,19,5,34,22.6,-16,73,89,3,4.109589041095891,0,8,11.594202898550725,0,0,69,57.83,running,28,5,,Stewart-Haas Racing,Ford,road course
Austin Cindric,4180,3/27/2022,Cup,Circuit of The Americas,10,26,8,1,34,10.75,-20,75,95,29,38.666666666666664,8,52,75.36231884,11,15.942028985507246,69,117.56,running,10,9,,Team Penske,Ford,road course
Austin Dillon,3873,3/27/2022,Cup,Circuit of The Americas,21,22,10,6,38,20.62,36,84,48,19,22.61904761904762,0,18,26.08695652173913,0,0,69,67,running,27,6,,Richard Childress Racing,Chevrolet,road course
Boris Said,2883,3/27/2022,Cup,Circuit of The Americas,37,36,26,26,39,34.39,-8,50,58,0,0,0,0,0,0,0,69,32.5,running,37,34,,MBM Motorsports,Ford,road course
Brad Keselowski,1816,3/27/2022,Cup,Circuit of The Americas,26,30,14,14,38,27.63,45,111,66,5,4.504504504504505,0,4,5.797101449275362,0,0,69,52.17,running,15,23,,RFK Racing,Ford,road course
Bubba Wallace,4025,3/27/2022,Cup,Circuit of The Americas,23,20,38,5,38,26.01,17,60,43,4,6.666666666666667,0,8,18.181818181818183,0,0,44,55.17,suspension,20,10,,23XI Racing,Toyota,road course
Chase Briscoe,4228,3/27/2022,Cup,Circuit of The Americas,14,6,30,1,33,13.34,8,102,94,27,26.470588235294116,3,41,59.42028985507246,2,2.898550724637681,69,73.65,running,8,26,,Stewart-Haas Racing,Ford,road course
Chase Elliott,4062,3/27/2022,Cup,Circuit of The Americas,12,9,4,3,25,10.66,16,58,42,39,67.24137931034483,0,55,79.71014492753623,0,0,69,97.67,running,7,25,,Hendrick Motorsports,Chevrolet,road course
Chris Buescher,3989,3/27/2022,Cup,Circuit of The Americas,22,16,21,9,30,18.89,-42,51,93,17,33.333333333333336,0,15,21.73913043478261,0,0,69,65.67,running,24,30,,RFK Racing,Ford,road course
Christopher Bell,4153,3/27/2022,Cup,Circuit of The Americas,7,5,3,3,38,16.84,-36,54,90,22,40.74074074074074,0,41,59.42028985507246,0,0,69,90.5,running,18,20,,Joe Gibbs Racing,Toyota,road course
Cody Ware,4125,3/27/2022,Cup,Circuit of The Americas,35,38,27,23,39,33.33,8,58,50,0,0,0,0,0,0,0,69,35.17,running,38,35,,Rick Ware Racing,Ford,road course
Cole Custer,4104,3/27/2022,Cup,Circuit of The Americas,3,7,23,3,35,12.5,-52,50,102,28,56,0,52,75.36231884,0,0,69,85.67,running,14,18,,Stewart-Haas Racing,Ford,road course
Corey LaJoie,4096,3/27/2022,Cup,Circuit of The Americas,32,29,36,17,37,31.47,-36,50,86,0,0,0,0,0,0,0,57,32.67,engine,35,31,,Spire Motorsports,Chevrolet,road course
Daniel Suarez,4113,3/27/2022,Cup,Circuit of The Americas,2,23,24,1,39,19.79,-1,56,57,7,12.5,4,25,36.231884057971016,15,21.73913043478261,69,79.79,running,1,37,,Trackhouse Racing,Chevrolet,road course
Denny Hamlin,1361,3/27/2022,Cup,Circuit of The Americas,8,17,18,1,35,12.88,10,68,58,22,32.35294117647059,0,47,68.11594203,3,4.3478260869565215,69,85.71,running,17,1,,Joe Gibbs Racing,Toyota,road course
Erik Jones,4059,3/27/2022,Cup,Circuit of The Americas,30,11,9,8,38,20.3,-19,52,71,24,46.15384615384615,0,34,49.27536231884058,0,0,69,72.67,running,25,22,,Petty GMS Motorsports,Chevrolet,road course
Harrison Burton,4217,3/27/2022,Cup,Circuit of The Americas,19,24,17,7,31,21.71,33,104,71,8,7.6923076923076925,0,10,14.492753623188406,0,0,69,62.83,running,9,7,,Wood Brothers Racing,Ford,road course
Joey Hand,4413,3/27/2022,Cup,Circuit of The Americas,38,37,35,11,38,26.63,-28,68,96,7,10.294117647058824,0,10,16.666666666666668,0,0,60,47,suspension,32,27,,Rick Ware Racing,Ford,road course
Joey Logano,3859,3/27/2022,Cup,Circuit of The Americas,6,18,31,1,36,17.18,18,87,69,11,12.64367816091954,1,27,39.130434782608695,2,2.898550724637681,69,70.27,running,4,3,,Team Penske,Ford,road course
Josh Bilicki,4213,3/27/2022,Cup,Circuit of The Americas,34,28,22,13,36,28.34,42,96,54,1,1.0416666666666667,0,2,2.898550724637681,0,0,69,43.5,running,16,14,,Spire Motorsports,Chevrolet,road course
Justin Haley,4172,3/27/2022,Cup,Circuit of The Americas,9,14,15,6,36,16.08,16,79,63,22,27.848101265822784,0,37,53.62318841,0,0,69,80,running,6,29,,Kaulig Racing,Chevrolet,road course
Kaz Grala,4191,3/27/2022,Cup,Circuit of The Americas,31,33,25,14,39,29.68,-21,82,103,1,1.2195121951219512,0,1,1.4492753623188406,0,0,69,39.83,running,39,17,,The Money Team Racing,Chevrolet,road course
Kevin Harvick,1416,3/27/2022,Cup,Circuit of The Americas,18,13,11,10,34,16.97,-34,47,81,23,48.93617021276596,0,39,56.52173913043478,0,0,69,77,running,26,33,,Stewart-Haas Racing,Ford,road course
Kurt Busch,453,3/27/2022,Cup,Circuit of The Americas,11,34,32,11,38,24.72,28,91,63,3,3.2967032967032965,0,5,7.246376811594203,0,0,69,48.83,running,22,19,,23XI Racing,Toyota,road course
Kyle Busch,454,3/27/2022,Cup,Circuit of The Americas,15,15,28,2,31,11.33,-16,61,77,38,62.295081967213115,0,57,82.60869565,0,0,69,70.17,running,30,2,,Joe Gibbs Racing,Toyota,road course
Kyle Larson,4030,3/27/2022,Cup,Circuit of The Americas,13,12,29,5,38,17.72,11,85,74,29,34.11764705882353,2,38,55.072463768115945,0,0,69,72.21,running,5,28,,Hendrick Motorsports,Chevrolet,road course
Loris Hezemans,4339,3/27/2022,Cup,Circuit of The Americas,36,35,34,27,39,34.62,-6,52,58,0,0,0,0,0,0,0,62,27,rear gear,36,36,,Team Hezeberg,Ford,road course
Martin Truex Jr.,3368,3/27/2022,Cup,Circuit of The Americas,17,8,7,6,26,13.13,-26,46,72,32,69.56521739130434,0,46,66.66666666666667,0,0,69,89,running,23,21,,Joe Gibbs Racing,Toyota,road course
Michael McDowell,3832,3/27/2022,Cup,Circuit of The Americas,27,21,13,8,38,21.81,-12,62,74,15,24.193548387096776,0,18,26.08695652173913,0,0,69,56.5,running,31,38,,Front Row Motorsports,Ford,road course
Ricky Stenhouse Jr.,3888,3/27/2022,Cup,Circuit of The Americas,28,31,37,11,37,28.49,26,87,61,7,8.045977011494253,0,7,13.461538461538462,0,0,52,43.17,drivetrain,12,12,,JTG Daugherty Racing,Chevrolet,road course
Ross Chastain,4001,3/27/2022,Cup,Circuit of The Americas,16,1,1,1,16,3.81,2,43,41,34,79.06976744186046,17,69,100,31,44.927536231884055,69,141.66,running,13,8,,Trackhouse Racing,Chevrolet,road course
Ryan Blaney,4023,3/27/2022,Cup,Circuit of The Americas,1,4,6,1,28,8.59,29,63,34,28,44.44444444444444,4,58,84.05797101449275,1,1.4492753623188406,69,107.92,running,2,4,,Team Penske,Ford,road course
Todd Gilliland,4231,3/27/2022,Cup,Circuit of The Americas,29,19,16,16,37,25.65,4,71,67,0,0,0,0,0,0,0,69,52.83,running,33,32,,Front Row Motorsports,Ford,road course
Ty Dillon,4013,3/27/2022,Cup,Circuit of The Americas,33,32,20,11,35,26.33,13,85,72,3,3.5294117647058822,0,2,2.898550724637681,0,0,69,45.5,running,34,11,,Petty GMS Motorsports,Chevrolet,road course
Tyler Reddick,4065,3/27/2022,Cup,Circuit of The Americas,4,3,5,1,18,4.57,-21,35,56,24,68.57142857142857,0,67,97.10144927536231,2,2.898550724637681,69,115.5,running,11,16,,Richard Childress Racing,Chevrolet,road course
William Byron,4184,3/27/2022,Cup,Circuit of The Americas,24,27,12,5,33,16.01,27,84,57,16,19.047619047619047,0,34,49.27536231884058,0,0,69,83.5,running,21,15,,Hendrick Motorsports,Chevrolet,road course
AJ Allmendinger,3774,4/3/2022,Cup,Richmond Raceway,26,29,27,21,32,28.15,-2,33,35,0,0,2,0,0,0,0,396,45.6,running,30,29,,Kaulig Racing,Chevrolet,short track
Alex Bowman,4045,4/3/2022,Cup,Richmond Raceway,28,15,8,2,28,15.82,37,146,109,52,35.61643835616438,17,224,56,0,0,400,80.81,running,14,11,,Hendrick Motorsports,Chevrolet,short track
Aric Almirola,40,4/3/2022,Cup,Richmond Raceway,10,13,21,4,28,18.72,-9,103,112,28,27.184466019417474,12,101,25.376884422110553,0,0,398,67.08,running,18,24,,Stewart-Haas Racing,Ford,short track
Austin Cindric,4180,4/3/2022,Cup,Richmond Raceway,20,20,20,5,32,17.67,15,128,113,28,21.875,5,106,26.56641604010025,0,0,399,60.57,running,17,17,,Team Penske,Ford,short track
